Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Cajamar;SP;2023;03;0;520.53;0;ITA;Royalties;
Cajati;SP;2023;03;947788.52;208927.7;0;FPM;FPM;
Cajati;SP;2023;03;74270.33;16371.93;0;FPM;FUNDEB;
Cajati;SP;2023;03;5419.49;1089.36;0;IPI-EXP;FUNDEB;
Cajati;SP;2023;03;359.13;73.63;0;ITR;FUNDEB;
Cajati;SP;2023;03;45522.94;47616.57;0;IPVA;FUNDEB;
Cajati;SP;2023;03;9752.21;5034.96;0;ITCMD;FUNDEB;
Cajati;SP;2023;03;266938.15;249705.75;0;ICMS;FUNDEB;
Cajati;SP;2023;03;236947.12;52231.91;0;DEDU;FUNDEB;
Cajati;SP;2023;03;5223.11;1152.47;0;FPE;FUNDEB;
Cajati;SP;2023;03;103668.81;0;0;CFEM;Royalties;
Cajobi;SP;2023;03;541593.44;119387.25;0;FPM;FPM;
Cajobi;SP;2023;03;28718.79;6330.68;0;FPM;FUNDEB;
Cajobi;SP;2023;03;2095.6;421.23;0;IPI-EXP;FUNDEB;
Cajobi;SP;2023;03;138.87;28.47;0;ITR;FUNDEB;
Cajobi;SP;2023;03;17602.77;18412.33;0;IPVA;FUNDEB;
Cajobi;SP;2023;03;3770.97;1946.91;0;ITCMD;FUNDEB;
Cajobi;SP;2023;03;103219.42;96556.01;0;ICMS;FUNDEB;
Cajobi;SP;2023;03;135398.35;29846.81;0;DEDU;FUNDEB;
Cajobi;SP;2023;03;2019.67;445.63;0;FPE;FUNDEB;
Cajuru;SP;2023;03;947788.52;208927.7;0;FPM;FPM;
Cajuru;SP;2023;03;998.33;0;0;ITR;ITR;
Cajuru;SP;2023;03;55841.26;12309.48;0;FPM;FUNDEB;
Cajuru;SP;2023;03;4074.73;819.05;0;IPI-EXP;FUNDEB;
Cajuru;SP;2023;03;270.01;55.36;0;ITR;FUNDEB;
Cajuru;SP;2023;03;34227.1;35801.23;0;IPVA;FUNDEB;
Cajuru;SP;2023;03;7332.34;3785.61;0;ITCMD;FUNDEB;
Cajuru;SP;2023;03;200701.41;187744.98;0;ICMS;FUNDEB;
Cajuru;SP;2023;03;237196.7;52231.91;0;DEDU;FUNDEB;
Cajuru;SP;2023;03;3927.07;866.5;0;FPE;FUNDEB;
Campina do Monte Alegre;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Campina do Monte Alegre;SP;2023;03;26.62;47.4;0;ITR;ITR;
Campina do Monte Alegre;SP;2023;03;20662.05;4554.68;0;FPM;FUNDEB;
Campina do Monte Alegre;SP;2023;03;1507.71;303.06;0;IPI-EXP;FUNDEB;
Campina do Monte Alegre;SP;2023;03;99.91;20.48;0;ITR;FUNDEB;
Campina do Monte Alegre;SP;2023;03;12664.51;13246.96;0;IPVA;FUNDEB;
Campina do Monte Alegre;SP;2023;03;2713.07;1400.73;0;ITCMD;FUNDEB;
Campina do Monte Alegre;SP;2023;03;74262.36;69468.29;0;ICMS;FUNDEB;
Campina do Monte Alegre;SP;2023;03;101555.41;22396.95;0;DEDU;FUNDEB;
Campina do Monte Alegre;SP;2023;03;1453.07;320.62;0;FPE;FUNDEB;
Campinas;SP;2023;03;3514496.97;774725.28;0;FPM;FPM;
Campinas;SP;2023;03;36126.12;1313.83;0;ITR;ITR;
Campinas;SP;2023;03;1378533.92;303879.89;0;FPM;FUNDEB;
Campinas;SP;2023;03;100591.35;20219.57;0;IPI-EXP;FUNDEB;
Campinas;SP;2023;03;6665.73;1366.66;0;ITR;FUNDEB;
Campinas;SP;2023;03;844952.58;883812.53;0;IPVA;FUNDEB;
Campinas;SP;2023;03;181010.99;93454.03;0;ITCMD;FUNDEB;
Campinas;SP;2023;03;4954646.65;4634795.63;0;ICMS;FUNDEB;
Campinas;SP;2023;03;887655.74;194009.76;0;DEDU;FUNDEB;
Campinas;SP;2023;03;96946.31;21390.95;0;FPE;FUNDEB;
Campinas;SP;2023;03;15413.37;0;0;CFEM;Royalties;
Campinas;SP;2023;03;2037.81;0;0;CFH;Royalties;
Campinas;SP;2023;03;0;77.43;0;ITA;Royalties;
Campo Limpo Paulista;SP;2023;03;1895577.02;417855.38;0;FPM;FPM;
Campo Limpo Paulista;SP;2023;03;223002.58;49158.02;0;FPM;FUNDEB;
Campo Limpo Paulista;SP;2023;03;16272.45;3270.88;0;IPI-EXP;FUNDEB;
Campo Limpo Paulista;SP;2023;03;1078.3;221.08;0;ITR;FUNDEB;
Campo Limpo Paulista;SP;2023;03;136686.23;142972.53;0;IPVA;FUNDEB;
Campo Limpo Paulista;SP;2023;03;29281.77;15117.87;0;ITCMD;FUNDEB;
Campo Limpo Paulista;SP;2023;03;801502.94;749761.3;0;ICMS;FUNDEB;
Campo Limpo Paulista;SP;2023;03;473894.25;104463.83;0;DEDU;FUNDEB;
Campo Limpo Paulista;SP;2023;03;15682.8;3460.37;0;FPE;FUNDEB;
Campo Limpo Paulista;SP;2023;03;7624.36;0;0;CFEM;Royalties;
Campos Novos Paulista;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Campos Novos Paulista;SP;2023;03;1456.24;265.8;0;ITR;ITR;
Campos Novos Paulista;SP;2023;03;12053.18;2656.96;0;FPM;FUNDEB;
Campos Novos Paulista;SP;2023;03;879.52;176.79;0;IPI-EXP;FUNDEB;
Campos Novos Paulista;SP;2023;03;58.28;11.95;0;ITR;FUNDEB;
Campos Novos Paulista;SP;2023;03;7387.82;7727.59;0;IPVA;FUNDEB;
Campos Novos Paulista;SP;2023;03;1582.67;817.11;0;ITCMD;FUNDEB;
Campos Novos Paulista;SP;2023;03;43320.84;40524.23;0;ICMS;FUNDEB;
Campos Novos Paulista;SP;2023;03;101912.81;22451.55;0;DEDU;FUNDEB;
Campos Novos Paulista;SP;2023;03;847.65;187.03;0;FPE;FUNDEB;
Campos do Jordão;SP;2023;03;1489381.95;328314.95;0;FPM;FPM;
Campos do Jordão;SP;2023;03;169093.8;37274.54;0;FPM;FUNDEB;
Campos do Jordão;SP;2023;03;12338.74;2480.17;0;IPI-EXP;FUNDEB;
Campos do Jordão;SP;2023;03;817.63;167.64;0;ITR;FUNDEB;
Campos do Jordão;SP;2023;03;103643.62;108410.27;0;IPVA;FUNDEB;
Campos do Jordão;SP;2023;03;22203.18;11463.26;0;ITCMD;FUNDEB;
Campos do Jordão;SP;2023;03;607747.17;568513.58;0;ICMS;FUNDEB;
Campos do Jordão;SP;2023;03;372345.48;82078.72;0;DEDU;FUNDEB;
Campos do Jordão;SP;2023;03;11891.63;2623.86;0;FPE;FUNDEB;
Campos do Jordão;SP;2023;03;20857.83;0;0;CFEM;Royalties;
Cananéia;SP;2023;03;541593.44;119387.25;0;FPM;FPM;
Cananéia;SP;2023;03;5.01;15.98;0;ITR;ITR;
Cananéia;SP;2023;03;26234.17;5782.98;0;FPM;FUNDEB;
Cananéia;SP;2023;03;1914.3;384.79;0;IPI-EXP;FUNDEB;
Cananéia;SP;2023;03;126.85;26.01;0;ITR;FUNDEB;
Cananéia;SP;2023;03;16079.85;16819.38;0;IPVA;FUNDEB;
Cananéia;SP;2023;03;3444.73;1778.48;0;ITCMD;FUNDEB;
Cananéia;SP;2023;03;94289.3;88202.39;0;ICMS;FUNDEB;
Cananéia;SP;2023;03;135399.6;29850.8;0;DEDU;FUNDEB;
Cananéia;SP;2023;03;1844.93;407.08;0;FPE;FUNDEB;
Canas;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Canas;SP;2023;03;18115.45;3993.31;0;FPM;FUNDEB;
Canas;SP;2023;03;1321.88;265.71;0;IPI-EXP;FUNDEB;
Canas;SP;2023;03;87.6;17.96;0;ITR;FUNDEB;
Canas;SP;2023;03;11103.61;11614.27;0;IPVA;FUNDEB;
Canas;SP;2023;03;2378.68;1228.09;0;ITCMD;FUNDEB;
Canas;SP;2023;03;65109.5;60906.31;0;ICMS;FUNDEB;
Canas;SP;2023;03;101548.76;22385.1;0;DEDU;FUNDEB;
Canas;SP;2023;03;1273.98;281.1;0;FPE;FUNDEB;
Canas;SP;2023;03;5491.76;0;0;CFEM;Royalties;
Canitar;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Canitar;SP;2023;03;22585.15;4978.6;0;FPM;FUNDEB;
Canitar;SP;2023;03;1648.03;331.27;0;IPI-EXP;FUNDEB;
Canitar;SP;2023;03;109.21;22.39;0;ITR;FUNDEB;
Canitar;SP;2023;03;13843.25;14479.91;0;IPVA;FUNDEB;
Canitar;SP;2023;03;2965.59;1531.1;0;ITCMD;FUNDEB;
Canitar;SP;2023;03;81174.25;75933.99;0;ICMS;FUNDEB;
Canitar;SP;2023;03;101548.76;22385.1;0;DEDU;FUNDEB;
Canitar;SP;2023;03;1588.32;350.46;0;FPE;FUNDEB;
Canitar;SP;2023;03;6.98;0;0;CFEM;Royalties;
Canitar;SP;2023;03;7234.15;0;0;CFH;Royalties;
Capela do Alto;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Capela do Alto;SP;2023;03;0;112.07;0;ITR;ITR;
Capela do Alto;SP;2023;03;76762.49;16921.29;0;FPM;FUNDEB;
Capela do Alto;SP;2023;03;5601.34;1125.91;0;IPI-EXP;FUNDEB;
Capela do Alto;SP;2023;03;371.18;76.1;0;ITR;FUNDEB;
Capela do Alto;SP;2023;03;47050.46;49214.35;0;IPVA;FUNDEB;
Capela do Alto;SP;2023;03;10079.44;5203.91;0;ITCMD;FUNDEB;
Capela do Alto;SP;2023;03;275895.26;258084.63;0;ICMS;FUNDEB;
Capela do Alto;SP;2023;03;203097.53;44798.22;0;DEDU;FUNDEB;
Capela do Alto;SP;2023;03;5398.37;1191.14;0;FPE;FUNDEB;
Capivari;SP;2023;03;1489381.95;328314.95;0;FPM;FPM;
Capivari;SP;2023;03;7524.81;130.6;0;ITR;ITR;
Capivari;SP;2023;03;138615.31;30555.94;0;FPM;FUNDEB;
Capivari;SP;2023;03;10114.73;2033.13;0;IPI-EXP;FUNDEB;
Capivari;SP;2023;03;670.26;137.42;0;ITR;FUNDEB;
Capivari;SP;2023;03;84962.26;88869.74;0;IPVA;FUNDEB;
Capivari;SP;2023;03;18201.14;9397.06;0;ITCMD;FUNDEB;
Capivari;SP;2023;03;498203.1;466041.21;0;ICMS;FUNDEB;
Capivari;SP;2023;03;374226.68;82111.36;0;DEDU;FUNDEB;
Capivari;SP;2023;03;9748.21;2150.92;0;FPE;FUNDEB;
Capão Bonito;SP;2023;03;1353983.6;298468.13;0;FPM;FPM;
Capão Bonito;SP;2023;03;4906.56;80.01;0;ITR;ITR;
Capão Bonito;SP;2023;03;144895.43;31940.31;0;FPM;FUNDEB;
Capão Bonito;SP;2023;03;10572.99;2125.25;0;IPI-EXP;FUNDEB;
Capão Bonito;SP;2023;03;700.62;143.65;0;ITR;FUNDEB;
Capão Bonito;SP;2023;03;88811.57;92896.08;0;IPVA;FUNDEB;
Capão Bonito;SP;2023;03;19025.77;9822.8;0;ITCMD;FUNDEB;
Capão Bonito;SP;2023;03;520774.76;487155.74;0;ICMS;FUNDEB;
Capão Bonito;SP;2023;03;339722.52;74637.02;0;DEDU;FUNDEB;
Capão Bonito;SP;2023;03;10189.87;2248.37;0;FPE;FUNDEB;
Caraguatatuba;SP;2023;03;2301772.1;507395.82;0;FPM;FPM;
Caraguatatuba;SP;2023;03;627.28;53.03;0;ITR;ITR;
Caraguatatuba;SP;2023;03;436400.92;96198.91;0;FPM;FUNDEB;
Caraguatatuba;SP;2023;03;31844.09;6400.89;0;IPI-EXP;FUNDEB;
Caraguatatuba;SP;2023;03;2110.16;432.64;0;ITR;FUNDEB;
Caraguatatuba;SP;2023;03;267485.69;279787.54;0;IPVA;FUNDEB;
Caraguatatuba;SP;2023;03;57302.44;29584.64;0;ITCMD;FUNDEB;
Caraguatatuba;SP;2023;03;1568486.91;1467232.03;0;ICMS;FUNDEB;
Caraguatatuba;SP;2023;03;575599.82;126862.19;0;DEDU;FUNDEB;
Caraguatatuba;SP;2023;03;30690.19;6771.71;0;FPE;FUNDEB;
Carapicuíba;SP;2023;03;3353191.02;739167.47;0;FPM;FPM;
Carapicuíba;SP;2023;03;370223.01;81610.85;0;FPM;FUNDEB;
Carapicuíba;SP;2023;03;27015.1;5430.22;0;IPI-EXP;FUNDEB;
Carapicuíba;SP;2023;03;1790.17;367.03;0;ITR;FUNDEB;
Carapicuíba;SP;2023;03;226922.88;237359.22;0;IPVA;FUNDEB;
Carapicuíba;SP;2023;03;48612.83;25098.28;0;ITCMD;FUNDEB;
Carapicuíba;SP;2023;03;1330634.06;1244733.96;0;ICMS;FUNDEB;
Carapicuíba;SP;2023;03;838297.73;184791.86;0;DEDU;FUNDEB;
Carapicuíba;SP;2023;03;26036.18;5744.82;0;FPE;FUNDEB;
Cardoso;SP;2023;03;541593.44;119387.25;0;FPM;FPM;
Cardoso;SP;2023;03;3651.24;41.63;0;ITR;ITR;
Cardoso;SP;2023;03;27400.42;6040.07;0;FPM;FUNDEB;
Cardoso;SP;2023;03;1999.4;401.89;0;IPI-EXP;FUNDEB;
Cardoso;SP;2023;03;132.49;27.16;0;ITR;FUNDEB;
Cardoso;SP;2023;03;16794.69;17567.09;0;IPVA;FUNDEB;
Cardoso;SP;2023;03;3597.86;1857.54;0;ITCMD;FUNDEB;
Cardoso;SP;2023;03;98480.99;92123.47;0;ICMS;FUNDEB;
Cardoso;SP;2023;03;136311.15;29857.21;0;DEDU;FUNDEB;
Cardoso;SP;2023;03;1926.95;425.18;0;FPE;FUNDEB;
Cardoso;SP;2023;03;167227.96;0;0;CFH;Royalties;
Cardoso;SP;2023;03;0;58644.69;0;ITA;Royalties;
Casa Branca;SP;2023;03;1083186.87;238774.5;0;FPM;FPM;
Casa Branca;SP;2023;03;412.71;44.57;0;ITR;ITR;
Casa Branca;SP;2023;03;57281.71;12627.01;0;FPM;FUNDEB;
Casa Branca;SP;2023;03;4179.83;840.18;0;IPI-EXP;FUNDEB;
Casa Branca;SP;2023;03;276.98;56.79;0;ITR;FUNDEB;
Casa Branca;SP;2023;03;35110;36724.73;0;IPVA;FUNDEB;
Casa Branca;SP;2023;03;7521.48;3883.26;0;ITCMD;FUNDEB;
Casa Branca;SP;2023;03;205878.59;192587.94;0;ICMS;FUNDEB;
Casa Branca;SP;2023;03;270899.88;59704.76;0;DEDU;FUNDEB;
Casa Branca;SP;2023;03;4028.37;888.85;0;FPE;FUNDEB;
Casa Branca;SP;2023;03;71204.54;0;0;CFEM;Royalties;
Castilho;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Castilho;SP;2023;03;2932.68;76.56;0;ITR;ITR;
Castilho;SP;2023;03;49732.03;10962.78;0;FPM;FUNDEB;
Castilho;SP;2023;03;3628.94;729.44;0;IPI-EXP;FUNDEB;
Castilho;SP;2023;03;240.47;49.3;0;ITR;FUNDEB;
Castilho;SP;2023;03;30482.54;31884.45;0;IPVA;FUNDEB;
Castilho;SP;2023;03;6530.16;3371.45;0;ITCMD;FUNDEB;
Castilho;SP;2023;03;178744.01;167205.05;0;ICMS;FUNDEB;
Castilho;SP;2023;03;203830.7;44789.34;0;DEDU;FUNDEB;
Castilho;SP;2023;03;3497.44;771.7;0;FPE;FUNDEB;
Castilho;SP;2023;03;279658.04;0;0;CFH;Royalties;
Castilho;SP;2023;03;0;200.81;0;ITA;Royalties;
Catanduva;SP;2023;03;2301772.1;507395.82;0;FPM;FPM;
Catanduva;SP;2023;03;2554.12;70.35;0;ITR;ITR;
Catanduva;SP;2023;03;219907.59;48475.77;0;FPM;FUNDEB;
Catanduva;SP;2023;03;16046.61;3225.48;0;IPI-EXP;FUNDEB;
Catanduva;SP;2023;03;1063.34;218.01;0;ITR;FUNDEB;
Catanduva;SP;2023;03;134789.2;140988.25;0;IPVA;FUNDEB;
Catanduva;SP;2023;03;28875.38;14908.05;0;ITCMD;FUNDEB;
Catanduva;SP;2023;03;790379.11;739355.58;0;ICMS;FUNDEB;
Catanduva;SP;2023;03;576081.54;126866.52;0;DEDU;FUNDEB;
Catanduva;SP;2023;03;15465.15;3412.34;0;FPE;FUNDEB;
Catanduva;SP;2023;03;858.17;0;0;CFEM;Royalties;
Catiguá;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Catiguá;SP;2023;03;77.76;0;0;ITR;ITR;
Catiguá;SP;2023;03;13611.94;3000.58;0;FPM;FUNDEB;
Catiguá;SP;2023;03;993.26;199.65;0;IPI-EXP;FUNDEB;
Catiguá;SP;2023;03;65.82;13.49;0;ITR;FUNDEB;
Catiguá;SP;2023;03;8343.24;8726.96;0;IPVA;FUNDEB;
Catiguá;SP;2023;03;1787.34;922.79;0;ITCMD;FUNDEB;
Catiguá;SP;2023;03;48923.24;45764.97;0;ICMS;FUNDEB;
Catiguá;SP;2023;03;101568.2;22385.1;0;DEDU;FUNDEB;
Catiguá;SP;2023;03;957.27;211.22;0;FPE;FUNDEB;
Catiguá;SP;2023;03;613.97;0;0;CFEM;Royalties;
Caçapava;SP;2023;03;2030975.37;447702.2;0;FPM;FPM;
Caçapava;SP;2023;03;302.48;16;0;ITR;ITR;
Caçapava;SP;2023;03;188003.66;41442.96;0;FPM;FUNDEB;
Caçapava;SP;2023;03;13718.59;2757.53;0;IPI-EXP;FUNDEB;
Caçapava;SP;2023;03;909.07;186.38;0;ITR;FUNDEB;
Caçapava;SP;2023;03;115234.15;120533.85;0;IPVA;FUNDEB;
Caçapava;SP;2023;03;24686.17;12745.21;0;ITCMD;FUNDEB;
Caçapava;SP;2023;03;675711.87;632090.78;0;ICMS;FUNDEB;
Caçapava;SP;2023;03;507819.45;111929.53;0;DEDU;FUNDEB;
Caçapava;SP;2023;03;13221.48;2917.29;0;FPE;FUNDEB;
Caçapava;SP;2023;03;13712.74;0;0;CFEM;Royalties;
Cedral;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Cedral;SP;2023;03;355.78;56.96;0;ITR;ITR;
Cedral;SP;2023;03;39106.16;8620.45;0;FPM;FUNDEB;
Cedral;SP;2023;03;2853.57;573.59;0;IPI-EXP;FUNDEB;
Cedral;SP;2023;03;189.09;38.77;0;ITR;FUNDEB;
Cedral;SP;2023;03;23969.56;25071.94;0;IPVA;FUNDEB;
Cedral;SP;2023;03;5134.91;2651.1;0;ITCMD;FUNDEB;
Cedral;SP;2023;03;140553.09;131479.58;0;ICMS;FUNDEB;
Cedral;SP;2023;03;101637.7;22399.33;0;DEDU;FUNDEB;
Cedral;SP;2023;03;2750.17;606.82;0;FPE;FUNDEB;
Cedral;SP;2023;03;500.22;0;0;CFEM;Royalties;
Cerqueira César;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Cerqueira César;SP;2023;03;3796.23;0;0;ITR;ITR;
Cerqueira César;SP;2023;03;46255.81;10196.49;0;FPM;FUNDEB;
Cerqueira César;SP;2023;03;3375.28;678.45;0;IPI-EXP;FUNDEB;
Cerqueira César;SP;2023;03;223.66;45.86;0;ITR;FUNDEB;
Cerqueira César;SP;2023;03;28351.83;29655.75;0;IPVA;FUNDEB;
Cerqueira César;SP;2023;03;6073.71;3135.79;0;ITCMD;FUNDEB;
Cerqueira César;SP;2023;03;166249.95;155517.55;0;ICMS;FUNDEB;
Cerqueira César;SP;2023;03;204046.58;44770.21;0;DEDU;FUNDEB;
Cerqueira César;SP;2023;03;3252.97;717.76;0;FPE;FUNDEB;
Cerqueira César;SP;2023;03;16227.22;0;0;CFH;Royalties;
Cerqueira César;SP;2023;03;0;13880.97;0;ITA;Royalties;
Cerquilho;SP;2023;03;1353983.6;298468.13;0;FPM;FPM;
Cerquilho;SP;2023;03;48.49;0;0;ITR;ITR;
Cerquilho;SP;2023;03;132622.52;29234.91;0;FPM;FUNDEB;
Cerquilho;SP;2023;03;9677.44;1945.23;0;IPI-EXP;FUNDEB;
Cerquilho;SP;2023;03;641.28;131.48;0;ITR;FUNDEB;
Cerquilho;SP;2023;03;81289.07;85027.61;0;IPVA;FUNDEB;
Cerquilho;SP;2023;03;17414.25;8990.79;0;ITCMD;FUNDEB;
Cerquilho;SP;2023;03;476664.18;445892.76;0;ICMS;FUNDEB;
Cerquilho;SP;2023;03;338508;74617.02;0;DEDU;FUNDEB;
Cerquilho;SP;2023;03;9326.77;2057.93;0;FPE;FUNDEB;
Cesário Lange;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Cesário Lange;SP;2023;03;30.49;102.22;0;ITR;ITR;
Cesário Lange;SP;2023;03;72385.74;15956.5;0;FPM;FUNDEB;
Cesário Lange;SP;2023;03;5281.97;1061.71;0;IPI-EXP;FUNDEB;
Cesário Lange;SP;2023;03;350.01;71.76;0;ITR;FUNDEB;
Cesário Lange;SP;2023;03;44367.8;46408.31;0;IPVA;FUNDEB;
Cesário Lange;SP;2023;03;9504.75;4907.2;0;ITCMD;FUNDEB;
Cesário Lange;SP;2023;03;260164.63;243369.5;0;ICMS;FUNDEB;
Cesário Lange;SP;2023;03;203105.15;44795.76;0;DEDU;FUNDEB;
Cesário Lange;SP;2023;03;5090.58;1123.22;0;FPE;FUNDEB;
Charqueada;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Charqueada;SP;2023;03;74.11;117.83;0;ITR;ITR;
Charqueada;SP;2023;03;42967.39;9471.61;0;FPM;FUNDEB;
Charqueada;SP;2023;03;3135.32;630.22;0;IPI-EXP;FUNDEB;
Charqueada;SP;2023;03;207.76;42.6;0;ITR;FUNDEB;
Charqueada;SP;2023;03;26336.24;27547.46;0;IPVA;FUNDEB;
Charqueada;SP;2023;03;5641.91;2912.86;0;ITCMD;FUNDEB;
Charqueada;SP;2023;03;154430.88;144461.48;0;ICMS;FUNDEB;
Charqueada;SP;2023;03;203116.05;44799.66;0;DEDU;FUNDEB;
Charqueada;SP;2023;03;3021.71;666.73;0;FPE;FUNDEB;
Chavantes;SP;2023;03;541593.44;119387.25;0;FPM;FPM;
Chavantes;SP;2023;03;0;777.4;0;ITR;ITR;
Chavantes;SP;2023;03;30467.23;6716.11;0;FPM;FUNDEB;
Chavantes;SP;2023;03;2223.19;446.88;0;IPI-EXP;FUNDEB;
Chavantes;SP;2023;03;147.32;30.2;0;ITR;FUNDEB;
Chavantes;SP;2023;03;18674.45;19533.31;0;IPVA;FUNDEB;
Chavantes;SP;2023;03;4000.56;2065.45;0;ITCMD;FUNDEB;
Chavantes;SP;2023;03;109503.57;102434.48;0;ICMS;FUNDEB;
Chavantes;SP;2023;03;135398.35;30041.15;0;DEDU;FUNDEB;
Chavantes;SP;2023;03;2142.63;472.77;0;FPE;FUNDEB;
Chavantes;SP;2023;03;37746.18;0;0;CFH;Royalties;
Chavantes;SP;2023;03;0;3899.08;0;ITA;Royalties;
Clementina;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Clementina;SP;2023;03;20485.52;4515.76;0;FPM;FUNDEB;
Clementina;SP;2023;03;1494.82;300.47;0;IPI-EXP;FUNDEB;
Clementina;SP;2023;03;99.06;20.31;0;ITR;FUNDEB;
Clementina;SP;2023;03;12556.31;13133.78;0;IPVA;FUNDEB;
Clementina;SP;2023;03;2689.89;1388.76;0;ITCMD;FUNDEB;
Clementina;SP;2023;03;73627.87;68874.77;0;ICMS;FUNDEB;
Clementina;SP;2023;03;101548.76;22385.1;0;DEDU;FUNDEB;
Clementina;SP;2023;03;1440.66;317.88;0;FPE;FUNDEB;
Colina;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Colina;SP;2023;03;4099.08;0;0;ITR;ITR;
Colina;SP;2023;03;59268.66;13065;0;FPM;FUNDEB;
Colina;SP;2023;03;4324.82;869.32;0;IPI-EXP;FUNDEB;
Colina;SP;2023;03;286.59;58.76;0;ITR;FUNDEB;
Colina;SP;2023;03;36327.87;37998.62;0;IPVA;FUNDEB;
Colina;SP;2023;03;7782.38;4017.96;0;ITCMD;FUNDEB;
Colina;SP;2023;03;213019.98;199268.31;0;ICMS;FUNDEB;
Colina;SP;2023;03;204122.29;44770.21;0;DEDU;FUNDEB;
Colina;SP;2023;03;4168.11;919.68;0;FPE;FUNDEB;
Colômbia;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Colômbia;SP;2023;03;11672.4;2196.3;0;ITR;ITR;
Colômbia;SP;2023;03;31177.13;6872.6;0;FPM;FUNDEB;
Colômbia;SP;2023;03;2274.99;457.29;0;IPI-EXP;FUNDEB;
Colômbia;SP;2023;03;150.75;30.91;0;ITR;FUNDEB;
Colômbia;SP;2023;03;19109.57;19988.44;0;IPVA;FUNDEB;
Colômbia;SP;2023;03;4093.77;2113.57;0;ITCMD;FUNDEB;
Colômbia;SP;2023;03;112055.03;104821.23;0;ICMS;FUNDEB;
Colômbia;SP;2023;03;104466.86;22934.17;0;DEDU;FUNDEB;
Colômbia;SP;2023;03;2192.55;483.78;0;FPE;FUNDEB;
Colômbia;SP;2023;03;10.51;0;0;CFEM;Royalties;
Colômbia;SP;2023;03;184232.95;0;0;CFH;Royalties;
Colômbia;SP;2023;03;0;57077.83;0;ITA;Royalties;
Conchal;SP;2023;03;947788.52;208927.7;0;FPM;FPM;
Conchal;SP;2023;03;468.8;10809.24;0;ITR;ITR;
Conchal;SP;2023;03;73391.43;16178.18;0;FPM;FUNDEB;
Conchal;SP;2023;03;5355.36;1076.46;0;IPI-EXP;FUNDEB;
Conchal;SP;2023;03;354.88;72.76;0;ITR;FUNDEB;
Conchal;SP;2023;03;44984.22;47053.08;0;IPVA;FUNDEB;
Conchal;SP;2023;03;9636.8;4975.38;0;ITCMD;FUNDEB;
Conchal;SP;2023;03;263779.2;246750.73;0;ICMS;FUNDEB;
Conchal;SP;2023;03;237064.31;54934.21;0;DEDU;FUNDEB;
Conchal;SP;2023;03;5161.3;1138.83;0;FPE;FUNDEB;
Conchas;SP;2023;03;812390.15;179080.88;0;FPM;FPM;
Conchas;SP;2023;03;127.68;211.12;0;ITR;ITR;
Conchas;SP;2023;03;50920.83;11224.84;0;FPM;FUNDEB;
Conchas;SP;2023;03;3715.68;746.88;0;IPI-EXP;FUNDEB;
Conchas;SP;2023;03;246.22;50.48;0;ITR;FUNDEB;
Conchas;SP;2023;03;31211.19;32646.62;0;IPVA;FUNDEB;
Conchas;SP;2023;03;6686.26;3452.04;0;ITCMD;FUNDEB;
Conchas;SP;2023;03;183016.69;171201.91;0;ICMS;FUNDEB;
Conchas;SP;2023;03;203129.45;44822.99;0;DEDU;FUNDEB;
Conchas;SP;2023;03;3581.04;790.15;0;FPE;FUNDEB;
Conchas;SP;2023;03;14347.98;0;0;CFH;Royalties;
Conchas;SP;2023;03;0;11319.22;0;ITA;Royalties;
Cordeirópolis;SP;2023;03;947788.52;208927.7;0;FPM;FPM;
Cordeirópolis;SP;2023;03;27;0;0;ITR;ITR;
Cordeirópolis;SP;2023;03;72142.53;15902.89;0;FPM;FUNDEB;
Cordeirópolis;SP;2023;03;5264.23;1058.15;0;IPI-EXP;FUNDEB;
Cordeirópolis;SP;2023;03;348.84;71.52;0;ITR;FUNDEB;
Cordeirópolis;SP;2023;03;44218.73;46252.38;0;IPVA;FUNDEB;
Cordeirópolis;SP;2023;03;9472.81;4890.71;0;ITCMD;FUNDEB;
Cordeirópolis;SP;2023;03;259290.52;242551.82;0;ICMS;FUNDEB;
Cordeirópolis;SP;2023;03;236953.86;52231.91;0;DEDU;FUNDEB;
Cordeirópolis;SP;2023;03;5073.47;1119.45;0;FPE;FUNDEB;
Cordeirópolis;SP;2023;03;517.34;0;0;CFEM;Royalties;
Coroados;SP;2023;03;406195.08;89540.45;0;FPM;FPM;
Coroados;SP;2023;03;0;36.99;0;ITR;ITR;
Coroados;SP;2023;03;12282.3;2707.48;0;FPM;FUNDEB;
Coroados;SP;2023;03;896.24;180.15;0;IPI-EXP;FUNDEB;
