Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Reginópolis;SP;2019;10;2328.99;865.93;0;ITCMD;FUNDEB;
Reginópolis;SP;2019;10;136763.34;26270.94;0;ICMS;FUNDEB;
Reginópolis;SP;2019;10;146383.18;17496.46;0;DEDU;FUNDEB;
Reginópolis;SP;2019;10;479.93;158.92;0;FPE;FUNDEB;
Reginópolis;SP;2019;10;14452.14;0;0;CFH;Royalties;
Reginópolis;SP;2019;10;0;7178.38;0;ITA;Royalties;
Registro;SP;2019;10;14208.8;0;0;CIDE/Combustível;CIDE-Combustíveis;
Registro;SP;2019;10;64912.38;21493.92;0;FPM;FUNDEB;
Registro;SP;2019;10;9314.32;3739.94;0;IPI-EXP;FUNDEB;
Registro;SP;2019;10;0;0;0;COUN;FUNDEB;
Registro;SP;2019;10;0;0;0;LC 87;FUNDEB;
Registro;SP;2019;10;21965.82;332.85;0;ITR;FUNDEB;
Registro;SP;2019;10;43492.93;19042.33;0;IPVA;FUNDEB;
Registro;SP;2019;10;22578.94;8395.02;0;ITCMD;FUNDEB;
Registro;SP;2019;10;1325886.51;254690.27;0;ICMS;FUNDEB;
Registro;SP;2019;10;208361.25;59513.77;0;DEDU;FUNDEB;
Registro;SP;2019;10;4652.79;1540.64;0;FPE;FUNDEB;
Registro;SP;2019;10;17163.18;17490.49;0;CFM;Royalties;
Restinga;SP;2019;10;3142.44;0;0;CIDE/Combustível;CIDE-Combustíveis;
Restinga;SP;2019;10;14918.76;4939.94;0;FPM;FUNDEB;
Restinga;SP;2019;10;2140.7;859.55;0;IPI-EXP;FUNDEB;
Restinga;SP;2019;10;0;0;0;COUN;FUNDEB;
Restinga;SP;2019;10;0;0;0;LC 87;FUNDEB;
Restinga;SP;2019;10;5048.39;76.5;0;ITR;FUNDEB;
Restinga;SP;2019;10;9995.95;4376.49;0;IPVA;FUNDEB;
Restinga;SP;2019;10;5189.3;1929.42;0;ITCMD;FUNDEB;
Restinga;SP;2019;10;304727.62;58535.3;0;ICMS;FUNDEB;
Restinga;SP;2019;10;78414.98;16566.5;0;DEDU;FUNDEB;
Restinga;SP;2019;10;1069.35;354.08;0;FPE;FUNDEB;
Restinga;SP;2019;10;5230.63;5518.07;0;CFM;Royalties;
Ribeira;SP;2019;10;2754.16;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeira;SP;2019;10;4058.99;1344.02;0;FPM;FUNDEB;
Ribeira;SP;2019;10;582.43;233.86;0;IPI-EXP;FUNDEB;
Ribeira;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeira;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeira;SP;2019;10;1373.53;20.81;0;ITR;FUNDEB;
Ribeira;SP;2019;10;2719.63;1190.72;0;IPVA;FUNDEB;
Ribeira;SP;2019;10;1411.86;524.94;0;ITCMD;FUNDEB;
Ribeira;SP;2019;10;82908.02;15925.85;0;ICMS;FUNDEB;
Ribeira;SP;2019;10;52894.41;16202.71;0;DEDU;FUNDEB;
Ribeira;SP;2019;10;290.94;96.34;0;FPE;FUNDEB;
Ribeira;SP;2019;10;709.48;1031.82;0;CFM;Royalties;
Ribeirão Bonito;SP;2019;10;4482.78;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Bonito;SP;2019;10;18146.38;6008.66;0;FPM;FUNDEB;
Ribeirão Bonito;SP;2019;10;2603.84;1045.51;0;IPI-EXP;FUNDEB;
Ribeirão Bonito;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Bonito;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Bonito;SP;2019;10;6140.59;93.05;0;ITR;FUNDEB;
Ribeirão Bonito;SP;2019;10;12158.53;5323.32;0;IPVA;FUNDEB;
Ribeirão Bonito;SP;2019;10;6311.99;2346.84;0;ITCMD;FUNDEB;
Ribeirão Bonito;SP;2019;10;370654.16;71199.16;0;ICMS;FUNDEB;
Ribeirão Bonito;SP;2019;10;117653.24;21750.23;0;DEDU;FUNDEB;
Ribeirão Bonito;SP;2019;10;1300.7;430.69;0;FPE;FUNDEB;
Ribeirão Bonito;SP;2019;10;516.38;596.02;0;CFM;Royalties;
Ribeirão Branco;SP;2019;10;6441.64;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Branco;SP;2019;10;23327.68;7724.3;0;FPM;FUNDEB;
Ribeirão Branco;SP;2019;10;3347.3;1344.03;0;IPI-EXP;FUNDEB;
Ribeirão Branco;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Branco;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Branco;SP;2019;10;7893.9;119.62;0;ITR;FUNDEB;
Ribeirão Branco;SP;2019;10;15630.13;6843.28;0;IPVA;FUNDEB;
Ribeirão Branco;SP;2019;10;8114.24;3016.93;0;ITCMD;FUNDEB;
Ribeirão Branco;SP;2019;10;476486.25;91528.5;0;ICMS;FUNDEB;
Ribeirão Branco;SP;2019;10;112458.9;32585.93;0;DEDU;FUNDEB;
Ribeirão Branco;SP;2019;10;1672.08;553.66;0;FPE;FUNDEB;
Ribeirão Branco;SP;2019;10;56.03;89.56;0;CFM;Royalties;
Ribeirão Corrente;SP;2019;10;2878.65;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Corrente;SP;2019;10;10141.77;3358.17;0;FPM;FUNDEB;
Ribeirão Corrente;SP;2019;10;1455.25;584.32;0;IPI-EXP;FUNDEB;
Ribeirão Corrente;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Corrente;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Corrente;SP;2019;10;3431.9;52;0;ITR;FUNDEB;
Ribeirão Corrente;SP;2019;10;6795.24;2975.13;0;IPVA;FUNDEB;
Ribeirão Corrente;SP;2019;10;3527.69;1311.62;0;ITCMD;FUNDEB;
Ribeirão Corrente;SP;2019;10;207153.79;39792.29;0;ICMS;FUNDEB;
Ribeirão Corrente;SP;2019;10;59833.58;16408.69;0;DEDU;FUNDEB;
Ribeirão Corrente;SP;2019;10;726.94;240.71;0;FPE;FUNDEB;
Ribeirão do Sul;SP;2019;10;2865.53;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão do Sul;SP;2019;10;5008.29;1658.36;0;FPM;FUNDEB;
Ribeirão do Sul;SP;2019;10;718.64;288.55;0;IPI-EXP;FUNDEB;
Ribeirão do Sul;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão do Sul;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão do Sul;SP;2019;10;1694.76;25.68;0;ITR;FUNDEB;
Ribeirão do Sul;SP;2019;10;3355.68;1469.2;0;IPVA;FUNDEB;
Ribeirão do Sul;SP;2019;10;1742.07;647.71;0;ITCMD;FUNDEB;
Ribeirão do Sul;SP;2019;10;102298.17;19650.51;0;ICMS;FUNDEB;
Ribeirão do Sul;SP;2019;10;75407.93;16560.19;0;DEDU;FUNDEB;
Ribeirão do Sul;SP;2019;10;358.98;118.87;0;FPE;FUNDEB;
Ribeirão dos Índios;SP;2019;10;2649.08;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão dos Índios;SP;2019;10;2210.93;732.09;0;FPM;FUNDEB;
Ribeirão dos Índios;SP;2019;10;317.25;127.38;0;IPI-EXP;FUNDEB;
Ribeirão dos Índios;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão dos Índios;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão dos Índios;SP;2019;10;748.16;11.34;0;ITR;FUNDEB;
Ribeirão dos Índios;SP;2019;10;1481.38;648.59;0;IPVA;FUNDEB;
Ribeirão dos Índios;SP;2019;10;769.04;285.94;0;ITCMD;FUNDEB;
Ribeirão dos Índios;SP;2019;10;45159.99;8674.81;0;ICMS;FUNDEB;
Ribeirão dos Índios;SP;2019;10;54842.63;16216.93;0;DEDU;FUNDEB;
Ribeirão dos Índios;SP;2019;10;158.48;52.47;0;FPE;FUNDEB;
Ribeirão Grande;SP;2019;10;3157.6;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Grande;SP;2019;10;9015.37;2985.18;0;FPM;FUNDEB;
Ribeirão Grande;SP;2019;10;1293.62;519.42;0;IPI-EXP;FUNDEB;
Ribeirão Grande;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Grande;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Grande;SP;2019;10;3050.73;46.23;0;ITR;FUNDEB;
Ribeirão Grande;SP;2019;10;6040.52;2644.7;0;IPVA;FUNDEB;
Ribeirão Grande;SP;2019;10;3135.88;1165.94;0;ITCMD;FUNDEB;
Ribeirão Grande;SP;2019;10;184146;35372.71;0;ICMS;FUNDEB;
Ribeirão Grande;SP;2019;10;53085.39;16280.03;0;DEDU;FUNDEB;
Ribeirão Grande;SP;2019;10;646.2;213.97;0;FPE;FUNDEB;
Ribeirão Pires;SP;2019;10;25294.48;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Pires;SP;2019;10;76332.62;25275.42;0;FPM;FUNDEB;
Ribeirão Pires;SP;2019;10;10953.02;4397.93;0;IPI-EXP;FUNDEB;
Ribeirão Pires;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Pires;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Pires;SP;2019;10;25830.35;391.41;0;ITR;FUNDEB;
Ribeirão Pires;SP;2019;10;51144.79;22392.51;0;IPVA;FUNDEB;
Ribeirão Pires;SP;2019;10;26551.33;9871.98;0;ITCMD;FUNDEB;
Ribeirão Pires;SP;2019;10;1559154.21;299498.79;0;ICMS;FUNDEB;
Ribeirão Pires;SP;2019;10;277227.81;91718.1;0;DEDU;FUNDEB;
Ribeirão Pires;SP;2019;10;5471.37;1811.69;0;FPE;FUNDEB;
Ribeirão Pires;SP;2019;10;364.71;14.82;0;CFM;Royalties;
Ribeirão Pires;SP;2019;10;9602.82;0;0;CFH;Royalties;
Ribeirão Preto;SP;2019;10;84017.51;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ribeirão Preto;SP;2019;10;461777.92;152904.9;0;FPM;FUNDEB;
Ribeirão Preto;SP;2019;10;66260.8;26605.47;0;IPI-EXP;FUNDEB;
Ribeirão Preto;SP;2019;10;0;0;0;COUN;FUNDEB;
Ribeirão Preto;SP;2019;10;0;0;0;LC 87;FUNDEB;
Ribeirão Preto;SP;2019;10;156261.94;2367.87;0;ITR;FUNDEB;
Ribeirão Preto;SP;2019;10;309402.86;135464.55;0;IPVA;FUNDEB;
Ribeirão Preto;SP;2019;10;160623.56;59721.03;0;ITCMD;FUNDEB;
Ribeirão Preto;SP;2019;10;9432179.05;1811832.47;0;ICMS;FUNDEB;
Ribeirão Preto;SP;2019;10;570284.95;135192.39;0;DEDU;FUNDEB;
Ribeirão Preto;SP;2019;10;33099.32;10959.92;0;FPE;FUNDEB;
Ribeirão Preto;SP;2019;10;24327.25;45839.05;0;CFM;Royalties;
Rifaina;SP;2019;10;2779.19;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rifaina;SP;2019;10;3953.81;1309.19;0;FPM;FUNDEB;
Rifaina;SP;2019;10;567.34;227.8;0;IPI-EXP;FUNDEB;
Rifaina;SP;2019;10;0;0;0;COUN;FUNDEB;
Rifaina;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rifaina;SP;2019;10;1337.94;20.27;0;ITR;FUNDEB;
Rifaina;SP;2019;10;2649.16;1159.87;0;IPVA;FUNDEB;
Rifaina;SP;2019;10;1375.29;511.34;0;ITCMD;FUNDEB;
Rifaina;SP;2019;10;80759.75;15513.18;0;ICMS;FUNDEB;
Rifaina;SP;2019;10;55799.82;16246.45;0;DEDU;FUNDEB;
Rifaina;SP;2019;10;283.4;93.84;0;FPE;FUNDEB;
Rifaina;SP;2019;10;112379.64;0;0;CFH;Royalties;
Rifaina;SP;2019;10;0;3845.96;0;ITA;Royalties;
Rincão;SP;2019;10;4262.92;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rincão;SP;2019;10;11623.32;3848.74;0;FPM;FUNDEB;
Rincão;SP;2019;10;1667.84;669.68;0;IPI-EXP;FUNDEB;
Rincão;SP;2019;10;0;0;0;COUN;FUNDEB;
Rincão;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rincão;SP;2019;10;3933.24;59.6;0;ITR;FUNDEB;
Rincão;SP;2019;10;7787.92;3409.75;0;IPVA;FUNDEB;
Rincão;SP;2019;10;4043.03;1503.23;0;ITCMD;FUNDEB;
Rincão;SP;2019;10;237415.44;45605.27;0;ICMS;FUNDEB;
Rincão;SP;2019;10;134502.71;21618.66;0;DEDU;FUNDEB;
Rincão;SP;2019;10;833.14;275.87;0;FPE;FUNDEB;
Rincão;SP;2019;10;638.92;1044.09;0;CFM;Royalties;
Rinópolis;SP;2019;10;3376.09;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rinópolis;SP;2019;10;4614.91;1528.1;0;FPM;FUNDEB;
Rinópolis;SP;2019;10;662.2;265.89;0;IPI-EXP;FUNDEB;
Rinópolis;SP;2019;10;0;0;0;COUN;FUNDEB;
Rinópolis;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rinópolis;SP;2019;10;1561.65;23.66;0;ITR;FUNDEB;
Rinópolis;SP;2019;10;3092.1;1353.8;0;IPVA;FUNDEB;
Rinópolis;SP;2019;10;1605.24;596.84;0;ITCMD;FUNDEB;
Rinópolis;SP;2019;10;94263.11;18107.05;0;ICMS;FUNDEB;
Rinópolis;SP;2019;10;68636.34;16257.58;0;DEDU;FUNDEB;
Rinópolis;SP;2019;10;330.79;109.53;0;FPE;FUNDEB;
Rinópolis;SP;2019;10;0;7007.26;0;CFM;Royalties;
Rio Claro;SP;2019;10;38231.66;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rio Claro;SP;2019;10;186610.5;61790.87;0;FPM;FUNDEB;
Rio Claro;SP;2019;10;26776.85;10751.62;0;IPI-EXP;FUNDEB;
Rio Claro;SP;2019;10;0;0;0;COUN;FUNDEB;
Rio Claro;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rio Claro;SP;2019;10;63147.49;956.89;0;ITR;FUNDEB;
Rio Claro;SP;2019;10;125033.74;54743;0;IPVA;FUNDEB;
Rio Claro;SP;2019;10;64910.08;24134.05;0;ITCMD;FUNDEB;
Rio Claro;SP;2019;10;3811666.8;732185.17;0;ICMS;FUNDEB;
Rio Claro;SP;2019;10;473672.79;134175.96;0;DEDU;FUNDEB;
Rio Claro;SP;2019;10;13375.87;4429.05;0;FPE;FUNDEB;
Rio Claro;SP;2019;10;61523.71;53214.24;0;CFM;Royalties;
Rio das Pedras;SP;2019;10;9753.61;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rio das Pedras;SP;2019;10;46201.42;15298.31;0;FPM;FUNDEB;
Rio das Pedras;SP;2019;10;6629.47;2661.91;0;IPI-EXP;FUNDEB;
Rio das Pedras;SP;2019;10;0;0;0;COUN;FUNDEB;
Rio das Pedras;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rio das Pedras;SP;2019;10;15634.19;236.91;0;ITR;FUNDEB;
Rio das Pedras;SP;2019;10;30956.11;13553.39;0;IPVA;FUNDEB;
Rio das Pedras;SP;2019;10;16070.58;5975.16;0;ITCMD;FUNDEB;
Rio das Pedras;SP;2019;10;943700.57;181275.96;0;ICMS;FUNDEB;
Rio das Pedras;SP;2019;10;150002.05;43205.49;0;DEDU;FUNDEB;
Rio das Pedras;SP;2019;10;3311.63;1096.55;0;FPE;FUNDEB;
Rio Grande da Serra;SP;2019;10;12833.46;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rio Grande da Serra;SP;2019;10;18575.73;6150.83;0;FPM;FUNDEB;
Rio Grande da Serra;SP;2019;10;2665.44;1070.25;0;IPI-EXP;FUNDEB;
Rio Grande da Serra;SP;2019;10;0;0;0;COUN;FUNDEB;
Rio Grande da Serra;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rio Grande da Serra;SP;2019;10;6285.88;95.25;0;ITR;FUNDEB;
Rio Grande da Serra;SP;2019;10;12446.2;5449.27;0;IPVA;FUNDEB;
Rio Grande da Serra;SP;2019;10;6461.33;2402.37;0;ITCMD;FUNDEB;
Rio Grande da Serra;SP;2019;10;379423.89;72883.74;0;ICMS;FUNDEB;
Rio Grande da Serra;SP;2019;10;163073.08;53957.29;0;DEDU;FUNDEB;
Rio Grande da Serra;SP;2019;10;1331.47;440.88;0;FPE;FUNDEB;
Rio Grande da Serra;SP;2019;10;0;19.65;0;CFM;Royalties;
Rio Grande da Serra;SP;2019;10;2349.35;0;0;CFH;Royalties;
Riolândia;SP;2019;10;4408.44;0;0;CIDE/Combustível;CIDE-Combustíveis;
Riolândia;SP;2019;10;16369.35;5420.26;0;FPM;FUNDEB;
Riolândia;SP;2019;10;2348.85;943.12;0;IPI-EXP;FUNDEB;
Riolândia;SP;2019;10;0;0;0;COUN;FUNDEB;
Riolândia;SP;2019;10;0;0;0;LC 87;FUNDEB;
Riolândia;SP;2019;10;5539.26;83.94;0;ITR;FUNDEB;
Riolândia;SP;2019;10;10967.88;4802.02;0;IPVA;FUNDEB;
Riolândia;SP;2019;10;5693.87;2117.02;0;ITCMD;FUNDEB;
Riolândia;SP;2019;10;334356.9;64226.8;0;ICMS;FUNDEB;
Riolândia;SP;2019;10;172323.97;22323.06;0;DEDU;FUNDEB;
Riolândia;SP;2019;10;1173.32;388.51;0;FPE;FUNDEB;
Riolândia;SP;2019;10;1096.25;1671.12;0;CFM;Royalties;
Riolândia;SP;2019;10;152351.53;0;0;CFH;Royalties;
Riolândia;SP;2019;10;0;38110.54;0;ITA;Royalties;
Riversul;SP;2019;10;2965.07;0;0;CIDE/Combustível;CIDE-Combustíveis;
Riversul;SP;2019;10;5834.65;1931.98;0;FPM;FUNDEB;
Riversul;SP;2019;10;837.22;336.17;0;IPI-EXP;FUNDEB;
Riversul;SP;2019;10;0;0;0;COUN;FUNDEB;
Riversul;SP;2019;10;0;0;0;LC 87;FUNDEB;
Riversul;SP;2019;10;1974.4;29.92;0;ITR;FUNDEB;
Riversul;SP;2019;10;3909.36;1711.62;0;IPVA;FUNDEB;
Riversul;SP;2019;10;2029.51;754.59;0;ITCMD;FUNDEB;
Riversul;SP;2019;10;119177.36;22892.84;0;ICMS;FUNDEB;
Riversul;SP;2019;10;108829.74;16797.52;0;DEDU;FUNDEB;
Riversul;SP;2019;10;418.22;138.48;0;FPE;FUNDEB;
Riversul;SP;2019;10;257;256.23;0;CFM;Royalties;
Rosana;SP;2019;10;6472.55;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rosana;SP;2019;10;13595.67;4501.83;0;FPM;FUNDEB;
Rosana;SP;2019;10;1950.85;783.32;0;IPI-EXP;FUNDEB;
Rosana;SP;2019;10;0;0;0;COUN;FUNDEB;
Rosana;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rosana;SP;2019;10;4600.67;69.71;0;ITR;FUNDEB;
Rosana;SP;2019;10;9109.44;3988.35;0;IPVA;FUNDEB;
Rosana;SP;2019;10;4729.08;1758.31;0;ITCMD;FUNDEB;
Rosana;SP;2019;10;277702.31;53343.99;0;ICMS;FUNDEB;
Rosana;SP;2019;10;119638.66;32371.09;0;DEDU;FUNDEB;
Rosana;SP;2019;10;974.51;322.68;0;FPE;FUNDEB;
Rosana;SP;2019;10;731.05;387.18;0;CFM;Royalties;
Rosana;SP;2019;10;44876.55;0;0;CFH;Royalties;
Rosana;SP;2019;10;0;1727.12;0;ITA;Royalties;
Roseira;SP;2019;10;4247.51;0;0;CIDE/Combustível;CIDE-Combustíveis;
Roseira;SP;2019;10;20697.88;6853.53;0;FPM;FUNDEB;
Roseira;SP;2019;10;2969.95;1192.51;0;IPI-EXP;FUNDEB;
Roseira;SP;2019;10;0;0;0;COUN;FUNDEB;
Roseira;SP;2019;10;0;0;0;LC 87;FUNDEB;
Roseira;SP;2019;10;7003.99;106.13;0;ITR;FUNDEB;
Roseira;SP;2019;10;13868.09;6071.81;0;IPVA;FUNDEB;
Roseira;SP;2019;10;7199.49;2676.82;0;ITCMD;FUNDEB;
Roseira;SP;2019;10;422770.42;81210.2;0;ICMS;FUNDEB;
Roseira;SP;2019;10;66784.35;21599.53;0;DEDU;FUNDEB;
Roseira;SP;2019;10;1483.58;491.25;0;FPE;FUNDEB;
Roseira;SP;2019;10;9559.11;16547.53;0;CFM;Royalties;
Rubiácea;SP;2019;10;2730.06;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rubiácea;SP;2019;10;3666.06;1213.91;0;FPM;FUNDEB;
Rubiácea;SP;2019;10;526.05;211.22;0;IPI-EXP;FUNDEB;
Rubiácea;SP;2019;10;0;0;0;COUN;FUNDEB;
Rubiácea;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rubiácea;SP;2019;10;1240.57;18.8;0;ITR;FUNDEB;
Rubiácea;SP;2019;10;2456.36;1075.46;0;IPVA;FUNDEB;
Rubiácea;SP;2019;10;1275.19;474.13;0;ITCMD;FUNDEB;
Rubiácea;SP;2019;10;74882.26;14384.18;0;ICMS;FUNDEB;
Rubiácea;SP;2019;10;60318.56;17338.49;0;DEDU;FUNDEB;
Rubiácea;SP;2019;10;262.78;87.01;0;FPE;FUNDEB;
Rubinéia;SP;2019;10;2733.04;0;0;CIDE/Combustível;CIDE-Combustíveis;
Rubinéia;SP;2019;10;4056.71;1343.27;0;FPM;FUNDEB;
Rubinéia;SP;2019;10;582.1;233.73;0;IPI-EXP;FUNDEB;
Rubinéia;SP;2019;10;0;0;0;COUN;FUNDEB;
Rubinéia;SP;2019;10;0;0;0;LC 87;FUNDEB;
Rubinéia;SP;2019;10;1372.76;20.8;0;ITR;FUNDEB;
Rubinéia;SP;2019;10;2718.1;1190.05;0;IPVA;FUNDEB;
Rubinéia;SP;2019;10;1411.08;524.65;0;ITCMD;FUNDEB;
Rubinéia;SP;2019;10;82861.52;15916.91;0;ICMS;FUNDEB;
Rubinéia;SP;2019;10;60610.23;16186.55;0;DEDU;FUNDEB;
Rubinéia;SP;2019;10;290.78;96.28;0;FPE;FUNDEB;
Rubinéia;SP;2019;10;904.95;867.88;0;CFM;Royalties;
Rubinéia;SP;2019;10;175593.76;0;0;CFH;Royalties;
Rubinéia;SP;2019;10;0;26206.1;0;ITA;Royalties;
Sabino;SP;2019;10;2961.07;0;0;CIDE/Combustível;CIDE-Combustíveis;
Sabino;SP;2019;10;5825.09;1928.82;0;FPM;FUNDEB;
Sabino;SP;2019;10;835.85;335.61;0;IPI-EXP;FUNDEB;
Sabino;SP;2019;10;0;0;0;COUN;FUNDEB;
Sabino;SP;2019;10;0;0;0;LC 87;FUNDEB;
Sabino;SP;2019;10;1971.16;29.87;0;ITR;FUNDEB;
Sabino;SP;2019;10;3902.95;1708.82;0;IPVA;FUNDEB;
Sabino;SP;2019;10;2026.18;753.35;0;ITCMD;FUNDEB;
Sabino;SP;2019;10;118982.07;22855.33;0;ICMS;FUNDEB;
Sabino;SP;2019;10;69379.23;16400.55;0;DEDU;FUNDEB;
Sabino;SP;2019;10;417.53;138.25;0;FPE;FUNDEB;
Sabino;SP;2019;10;599.53;646.84;0;CFM;Royalties;
Sabino;SP;2019;10;39482.75;0;0;CFH;Royalties;
Sabino;SP;2019;10;0;19611.1;0;ITA;Royalties;
Sagres;SP;2019;10;2668.58;0;0;CIDE/Combustível;CIDE-Combustíveis;
Sagres;SP;2019;10;2511.43;831.59;0;FPM;FUNDEB;
Sagres;SP;2019;10;360.37;144.7;0;IPI-EXP;FUNDEB;
Sagres;SP;2019;10;0;0;0;COUN;FUNDEB;
Sagres;SP;2019;10;0;0;0;LC 87;FUNDEB;
Sagres;SP;2019;10;849.85;12.88;0;ITR;FUNDEB;
Sagres;SP;2019;10;1682.72;736.74;0;IPVA;FUNDEB;
Sagres;SP;2019;10;873.57;324.8;0;ITCMD;FUNDEB;
Sagres;SP;2019;10;51297.88;9853.84;0;ICMS;FUNDEB;
Sagres;SP;2019;10;59117.27;16339.75;0;DEDU;FUNDEB;
Sagres;SP;2019;10;180.01;59.61;0;FPE;FUNDEB;
Sales;SP;2019;10;3025.53;0;0;CIDE/Combustível;CIDE-Combustíveis;
Sales;SP;2019;10;6067.32;2009.02;0;FPM;FUNDEB;
Sales;SP;2019;10;870.6;349.57;0;IPI-EXP;FUNDEB;
Sales;SP;2019;10;0;0;0;COUN;FUNDEB;
Sales;SP;2019;10;0;0;0;LC 87;FUNDEB;
Sales;SP;2019;10;2053.13;31.11;0;ITR;FUNDEB;
Sales;SP;2019;10;4065.25;1779.87;0;IPVA;FUNDEB;
Sales;SP;2019;10;2110.44;784.68;0;ITCMD;FUNDEB;
Sales;SP;2019;10;123929.57;23805.7;0;ICMS;FUNDEB;
Sales;SP;2019;10;67950.65;16204.3;0;DEDU;FUNDEB;
Sales;SP;2019;10;434.89;144;0;FPE;FUNDEB;
Sales;SP;2019;10;879.48;960.49;0;CFM;Royalties;
Sales;SP;2019;10;31800.99;0;0;CFH;Royalties;
Sales;SP;2019;10;0;15795.55;0;ITA;Royalties;
Sales Oliveira;SP;2019;10;4355.82;0;0;CIDE/Combustível;CIDE-Combustíveis;
Sales Oliveira;SP;2019;10;10202.79;3378.37;0;FPM;FUNDEB;
Sales Oliveira;SP;2019;10;1464;587.84;0;IPI-EXP;FUNDEB;
Sales Oliveira;SP;2019;10;0;0;0;COUN;FUNDEB;
Sales Oliveira;SP;2019;10;0;0;0;LC 87;FUNDEB;
Sales Oliveira;SP;2019;10;3452.54;52.32;0;ITR;FUNDEB;
Sales Oliveira;SP;2019;10;6836.13;2993.03;0;IPVA;FUNDEB;
Sales Oliveira;SP;2019;10;3548.91;1319.51;0;ITCMD;FUNDEB;
Sales Oliveira;SP;2019;10;208399.95;40031.66;0;ICMS;FUNDEB;
Sales Oliveira;SP;2019;10;116095.49;22201.32;0;DEDU;FUNDEB;
Sales Oliveira;SP;2019;10;731.32;242.15;0;FPE;FUNDEB;
Sales Oliveira;SP;2019;10;0;9435.35;0;CFM;Royalties;
Salesópolis;SP;2019;10;6473.23;0;0;CIDE/Combustível;CIDE-Combustíveis;
Salesópolis;SP;2019;10;16675.31;5521.56;0;FPM;FUNDEB;
Salesópolis;SP;2019;10;2392.75;960.75;0;IPI-EXP;FUNDEB;
Salesópolis;SP;2019;10;0;0;0;COUN;FUNDEB;
Salesópolis;SP;2019;10;0;0;0;LC 87;FUNDEB;
Salesópolis;SP;2019;10;5642.79;85.51;0;ITR;FUNDEB;
Salesópolis;SP;2019;10;11172.88;4891.77;0;IPVA;FUNDEB;
Salesópolis;SP;2019;10;5800.3;2156.59;0;ITCMD;FUNDEB;
Salesópolis;SP;2019;10;340606.4;65427.27;0;ICMS;FUNDEB;
Salesópolis;SP;2019;10;99910.32;32506.31;0;DEDU;FUNDEB;
Salesópolis;SP;2019;10;1195.25;395.77;0;FPE;FUNDEB;
Salesópolis;SP;2019;10;17090.94;0;0;CFH;Royalties;
Salesópolis;SP;2019;10;0;15952.49;0;ITA;Royalties;
Salmourão;SP;2019;10;2932.89;0;0;CIDE/Combustível;CIDE-Combustíveis;
Salmourão;SP;2019;10;4604.44;1524.63;0;FPM;FUNDEB;
Salmourão;SP;2019;10;660.69;265.29;0;IPI-EXP;FUNDEB;
Salmourão;SP;2019;10;0;0;0;COUN;FUNDEB;
Salmourão;SP;2019;10;0;0;0;LC 87;FUNDEB;
Salmourão;SP;2019;10;1558.1;23.61;0;ITR;FUNDEB;
Salmourão;SP;2019;10;3085.09;1350.73;0;IPVA;FUNDEB;
Salmourão;SP;2019;10;1601.59;595.48;0;ITCMD;FUNDEB;
