"ANO / MÊS","UF","NOME MUNICÍPIO","LINGUAGEM CIDADÃ","VALOR TRANSFERIDO"
2018-05-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",610110.99
2018-05-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",610110.99
2018-05-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",813481.33
2018-05-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2847184.56
2018-05-01,"SE","SAO DOMINGOS","FPM - CF art. 159",813481.33
2018-05-01,"SE","SAO FRANCISCO","FPM - CF art. 159",610110.99
2018-05-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",610110.99
2018-05-01,"SE","SIMAO DIAS","FPM - CF art. 159",1830332.95
2018-05-01,"SE","SIRIRI","FPM - CF art. 159",610110.99
2018-05-01,"SE","TELHA","FPM - CF art. 159",610110.99
2018-05-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2237073.59
2018-05-01,"SE","TOMAR DO GERU","FPM - CF art. 159",813481.33
2018-05-01,"SE","UMBAUBA","FPM - CF art. 159",1423592.35
2018-06-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",571339.93
2018-06-01,"SE","AQUIDABA","FPM - CF art. 159",1142679.85
2018-06-01,"SE","ARACAJU","FPM - CF art. 159",21268853.65
2018-06-01,"SE","ARAUA","FPM - CF art. 159",761786.57
2018-06-01,"SE","AREIA BRANCA","FPM - CF art. 159",1142679.85
2018-06-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1333126.49
2018-06-01,"SE","BOQUIM","FPM - CF art. 159",1333126.49
2018-06-01,"SE","BREJO GRANDE","FPM - CF art. 159",571339.93
2018-06-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1142679.85
2018-06-01,"SE","CANHOBA","FPM - CF art. 159",571339.93
2018-06-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1333126.49
2018-06-01,"SE","CAPELA","FPM - CF art. 159",1523573.11
2018-06-01,"SE","CARIRA","FPM - CF art. 159",1142679.85
2018-06-01,"SE","CARMOPOLIS","FPM - CF art. 159",952233.2
2018-06-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",571339.93
2018-06-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1142679.85
2018-06-01,"SE","CUMBE","FPM - CF art. 159",571339.93
2018-06-01,"SE","DIVINA PASTORA","FPM - CF art. 159",571339.93
2018-06-01,"SE","ESTANCIA","FPM - CF art. 159",2285359.67
2018-06-01,"SE","FEIRA NOVA","FPM - CF art. 159",571339.93
2018-06-01,"SE","FREI PAULO","FPM - CF art. 159",952233.2
2018-06-01,"SE","GARARU","FPM - CF art. 159",761786.57
2018-06-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",571339.93
2018-06-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",571339.93
2018-06-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",571339.93
2018-06-01,"SE","INDIAROBA","FPM - CF art. 159",1142679.85
2018-06-01,"SE","ITABAIANA","FPM - CF art. 159",2856699.6
2018-06-01,"SE","ITABAIANINHA","FPM - CF art. 159",1714019.76
2018-06-01,"SE","ITABI","FPM - CF art. 159",571339.93
2018-06-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1523573.11
2018-06-01,"SE","JAPARATUBA","FPM - CF art. 159",1142679.85
2018-06-01,"SE","JAPOATA","FPM - CF art. 159",761786.57
2018-06-01,"SE","LAGARTO","FPM - CF art. 159",3047146.24
2018-06-01,"SE","LARANJEIRAS","FPM - CF art. 159",1333126.49
2018-06-01,"SE","MACAMBIRA","FPM - CF art. 159",571339.93
2018-06-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",571339.93
2018-06-01,"SE","MALHADOR","FPM - CF art. 159",761786.57
2018-06-01,"SE","MARUIM","FPM - CF art. 159",1142679.85
2018-06-01,"SE","MOITA BONITA","FPM - CF art. 159",761786.57
2018-06-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",952233.2
2018-06-01,"SE","MURIBECA","FPM - CF art. 159",571339.93
2018-06-01,"SE","NEOPOLIS","FPM - CF art. 159",1142679.85
2018-06-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",571339.93
2018-06-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1523573.11
2018-06-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1333126.49
2018-06-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",571339.93
2018-06-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",6141750.24
2018-06-01,"SE","PACATUBA","FPM - CF art. 159",952233.2
2018-06-01,"SE","PEDRA MOLE","FPM - CF art. 159",571339.93
2018-06-01,"SE","PEDRINHAS","FPM - CF art. 159",571339.93
2018-06-01,"SE","PINHAO","FPM - CF art. 159",571339.93
2018-06-01,"SE","PIRAMBU","FPM - CF art. 159",571339.93
2018-06-01,"SE","POCO REDONDO","FPM - CF art. 159",1523573.11
2018-06-01,"SE","POCO VERDE","FPM - CF art. 159",1142679.85
2018-06-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1333126.49
2018-06-01,"SE","PROPRIA","FPM - CF art. 159",1333126.49
2018-06-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1142679.85
2018-06-01,"SE","RIACHUELO","FPM - CF art. 159",761786.57
2018-06-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1142679.85
2018-06-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",761786.57
2018-06-01,"SE","SALGADO","FPM - CF art. 159",1142679.85
2018-06-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",952233.2
2018-06-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",571339.93
2018-06-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",571339.93
2018-06-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",761786.57
2018-06-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2666252.96
2018-06-01,"SE","SAO DOMINGOS","FPM - CF art. 159",761786.57
2018-06-01,"SE","SAO FRANCISCO","FPM - CF art. 159",571339.93
2018-06-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",571339.93
2018-06-01,"SE","SIMAO DIAS","FPM - CF art. 159",1714019.76
2018-06-01,"SE","SIRIRI","FPM - CF art. 159",571339.93
2018-06-01,"SE","TELHA","FPM - CF art. 159",571339.93
2018-06-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2094913.03
2018-06-01,"SE","TOMAR DO GERU","FPM - CF art. 159",761786.57
2018-06-01,"SE","UMBAUBA","FPM - CF art. 159",1333126.65
2018-07-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",725688.95
2018-07-01,"SE","AQUIDABA","FPM - CF art. 159",1451377.84
2018-07-01,"SE","ARACAJU","FPM - CF art. 159",27014691.19
2018-07-01,"SE","ARAUA","FPM - CF art. 159",967585.25
2018-07-01,"SE","AREIA BRANCA","FPM - CF art. 159",1451377.84
2018-07-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1693274.14
2018-07-01,"SE","BOQUIM","FPM - CF art. 159",1693274.14
2018-07-01,"SE","BREJO GRANDE","FPM - CF art. 159",725688.95
2018-07-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1451377.84
2018-07-01,"SE","CANHOBA","FPM - CF art. 159",725688.95
2018-07-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1693274.14
2018-07-01,"SE","CAPELA","FPM - CF art. 159",1935170.46
2018-07-01,"SE","CARIRA","FPM - CF art. 159",1451377.84
2018-07-01,"SE","CARMOPOLIS","FPM - CF art. 159",1209481.53
2018-07-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",725688.95
2018-07-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1451377.84
2018-07-01,"SE","CUMBE","FPM - CF art. 159",725688.95
2018-07-01,"SE","DIVINA PASTORA","FPM - CF art. 159",725688.95
2018-07-01,"SE","ESTANCIA","FPM - CF art. 159",2902755.68
2018-07-01,"SE","FEIRA NOVA","FPM - CF art. 159",725688.95
2018-07-01,"SE","FREI PAULO","FPM - CF art. 159",1209481.53
2018-07-01,"SE","GARARU","FPM - CF art. 159",967585.25
2018-07-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",725688.95
2018-07-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",725688.95
2018-07-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",725688.95
2018-07-01,"SE","INDIAROBA","FPM - CF art. 159",1451377.84
2018-07-01,"SE","ITABAIANA","FPM - CF art. 159",3628444.59
2018-07-01,"SE","ITABAIANINHA","FPM - CF art. 159",2177066.78
2018-07-01,"SE","ITABI","FPM - CF art. 159",725688.95
2018-07-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1935170.46
2018-07-01,"SE","JAPARATUBA","FPM - CF art. 159",1451377.84
2018-07-01,"SE","JAPOATA","FPM - CF art. 159",967585.25
2018-07-01,"SE","LAGARTO","FPM - CF art. 159",3870340.9
2018-07-01,"SE","LARANJEIRAS","FPM - CF art. 159",1693274.14
2018-07-01,"SE","MACAMBIRA","FPM - CF art. 159",725688.95
2018-07-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",725688.95
2018-07-01,"SE","MALHADOR","FPM - CF art. 159",967585.25
2018-07-01,"SE","MARUIM","FPM - CF art. 159",1451377.84
2018-07-01,"SE","MOITA BONITA","FPM - CF art. 159",967585.25
2018-07-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1209481.53
2018-07-01,"SE","MURIBECA","FPM - CF art. 159",725688.95
2018-07-01,"SE","NEOPOLIS","FPM - CF art. 159",1451377.84
2018-07-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",725688.95
2018-07-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1935170.46
2018-07-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1693274.14
2018-07-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",725688.95
2018-07-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",7800960.45
2018-07-01,"SE","PACATUBA","FPM - CF art. 159",1209481.53
2018-07-01,"SE","PEDRA MOLE","FPM - CF art. 159",725688.95
2018-07-01,"SE","PEDRINHAS","FPM - CF art. 159",725688.95
2018-07-01,"SE","PINHAO","FPM - CF art. 159",725688.95
2018-07-01,"SE","PIRAMBU","FPM - CF art. 159",725688.95
2018-07-01,"SE","POCO REDONDO","FPM - CF art. 159",1935170.46
2018-07-01,"SE","POCO VERDE","FPM - CF art. 159",1451377.84
2018-07-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1693274.14
2018-07-01,"SE","PROPRIA","FPM - CF art. 159",1693274.14
2018-07-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1451377.84
2018-07-01,"SE","RIACHUELO","FPM - CF art. 159",967585.25
2018-07-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1451377.84
2018-07-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",967585.25
2018-07-01,"SE","SALGADO","FPM - CF art. 159",1451377.84
2018-07-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1209481.53
2018-07-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",725688.95
2018-07-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",725688.95
2018-07-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",967585.25
2018-07-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",3386548.28
2018-07-01,"SE","SAO DOMINGOS","FPM - CF art. 159",967585.25
2018-07-01,"SE","SAO FRANCISCO","FPM - CF art. 159",725688.95
2018-07-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",725688.95
2018-07-01,"SE","SIMAO DIAS","FPM - CF art. 159",2177066.78
2018-07-01,"SE","SIRIRI","FPM - CF art. 159",725688.95
2018-07-01,"SE","TELHA","FPM - CF art. 159",725688.95
2018-07-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2660859.38
2018-07-01,"SE","TOMAR DO GERU","FPM - CF art. 159",967585.25
2018-07-01,"SE","UMBAUBA","FPM - CF art. 159",1693273.84
2018-08-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",489534.74
2018-08-01,"SE","AQUIDABA","FPM - CF art. 159",979069.45
2018-08-01,"SE","ARACAJU","FPM - CF art. 159",18223551.45
2018-08-01,"SE","ARAUA","FPM - CF art. 159",652712.98
2018-08-01,"SE","AREIA BRANCA","FPM - CF art. 159",979069.45
2018-08-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1142247.69
2018-08-01,"SE","BOQUIM","FPM - CF art. 159",1142247.69
2018-08-01,"SE","BREJO GRANDE","FPM - CF art. 159",489534.74
2018-08-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",979069.45
2018-08-01,"SE","CANHOBA","FPM - CF art. 159",489534.74
2018-08-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1142247.69
2018-08-01,"SE","CAPELA","FPM - CF art. 159",1305425.93
2018-08-01,"SE","CARIRA","FPM - CF art. 159",979069.45
2018-08-01,"SE","CARMOPOLIS","FPM - CF art. 159",815891.22
2018-08-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",489534.74
2018-08-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",979069.45
2018-08-01,"SE","CUMBE","FPM - CF art. 159",489534.74
2018-08-01,"SE","DIVINA PASTORA","FPM - CF art. 159",489534.74
2018-08-01,"SE","ESTANCIA","FPM - CF art. 159",1958138.89
2018-08-01,"SE","FEIRA NOVA","FPM - CF art. 159",489534.74
2018-08-01,"SE","FREI PAULO","FPM - CF art. 159",815891.22
2018-08-01,"SE","GARARU","FPM - CF art. 159",652712.98
2018-08-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",489534.74
2018-08-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",489534.74
2018-08-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",489534.74
2018-08-01,"SE","INDIAROBA","FPM - CF art. 159",979069.45
2018-08-01,"SE","ITABAIANA","FPM - CF art. 159",2447673.62
2018-08-01,"SE","ITABAIANINHA","FPM - CF art. 159",1468604.19
2018-08-01,"SE","ITABI","FPM - CF art. 159",489534.74
2018-08-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1305425.93
2018-08-01,"SE","JAPARATUBA","FPM - CF art. 159",979069.45
2018-08-01,"SE","JAPOATA","FPM - CF art. 159",652712.98
2018-08-01,"SE","LAGARTO","FPM - CF art. 159",2610851.86
2018-08-01,"SE","LARANJEIRAS","FPM - CF art. 159",1142247.69
2018-08-01,"SE","MACAMBIRA","FPM - CF art. 159",489534.74
2018-08-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",489534.74
2018-08-01,"SE","MALHADOR","FPM - CF art. 159",652712.98
2018-08-01,"SE","MARUIM","FPM - CF art. 159",979069.45
2018-08-01,"SE","MOITA BONITA","FPM - CF art. 159",652712.98
2018-08-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",815891.22
2018-08-01,"SE","MURIBECA","FPM - CF art. 159",489534.74
2018-08-01,"SE","NEOPOLIS","FPM - CF art. 159",979069.45
2018-08-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",489534.74
2018-08-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1305425.93
2018-08-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1142247.69
2018-08-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",489534.74
2018-08-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",5262366.42
2018-08-01,"SE","PACATUBA","FPM - CF art. 159",815891.22
2018-08-01,"SE","PEDRA MOLE","FPM - CF art. 159",489534.74
2018-08-01,"SE","PEDRINHAS","FPM - CF art. 159",489534.74
2018-08-01,"SE","PINHAO","FPM - CF art. 159",489534.74
2018-08-01,"SE","PIRAMBU","FPM - CF art. 159",489534.74
2018-08-01,"SE","POCO REDONDO","FPM - CF art. 159",1305425.93
2018-08-01,"SE","POCO VERDE","FPM - CF art. 159",979069.45
2018-08-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1142247.69
2018-08-01,"SE","PROPRIA","FPM - CF art. 159",1142247.69
2018-08-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",979069.45
2018-08-01,"SE","RIACHUELO","FPM - CF art. 159",652712.98
2018-08-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",979069.45
2018-08-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",652712.98
2018-08-01,"SE","SALGADO","FPM - CF art. 159",979069.45
2018-08-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",815891.22
2018-08-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",489534.74
2018-08-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",489534.74
2018-08-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",652712.98
2018-08-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2284495.37
2018-08-01,"SE","SAO DOMINGOS","FPM - CF art. 159",652712.98
2018-08-01,"SE","SAO FRANCISCO","FPM - CF art. 159",489534.74
2018-08-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",489534.74
2018-08-01,"SE","SIMAO DIAS","FPM - CF art. 159",1468604.19
2018-08-01,"SE","SIRIRI","FPM - CF art. 159",489534.74
2018-08-01,"SE","TELHA","FPM - CF art. 159",489534.74
2018-08-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",1794960.67
2018-08-01,"SE","TOMAR DO GERU","FPM - CF art. 159",652712.98
2018-08-01,"SE","UMBAUBA","FPM - CF art. 159",1142247.75
2018-09-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",369207.48
2018-09-01,"SE","AQUIDABA","FPM - CF art. 159",738414.93
2018-09-01,"SE","ARACAJU","FPM - CF art. 159",13744216.39
2018-09-01,"SE","ARAUA","FPM - CF art. 159",492276.64
2018-09-01,"SE","AREIA BRANCA","FPM - CF art. 159",738414.93
2018-09-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",861484.09
2018-09-01,"SE","BOQUIM","FPM - CF art. 159",861484.09
2018-09-01,"SE","BREJO GRANDE","FPM - CF art. 159",369207.48
2018-09-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",738414.93
2018-09-01,"SE","CANHOBA","FPM - CF art. 159",369207.48
2018-09-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",861484.09
2018-09-01,"SE","CAPELA","FPM - CF art. 159",984553.24
2018-09-01,"SE","CARIRA","FPM - CF art. 159",738414.93
2018-09-01,"SE","CARMOPOLIS","FPM - CF art. 159",615345.79
2018-09-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",369207.48
2018-09-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",738414.93
2018-09-01,"SE","CUMBE","FPM - CF art. 159",369207.48
2018-09-01,"SE","DIVINA PASTORA","FPM - CF art. 159",369207.48
2018-09-01,"SE","ESTANCIA","FPM - CF art. 159",1476829.85
2018-09-01,"SE","FEIRA NOVA","FPM - CF art. 159",369207.48
2018-09-01,"SE","FREI PAULO","FPM - CF art. 159",615345.79
2018-09-01,"SE","GARARU","FPM - CF art. 159",492276.64
2018-09-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",369207.48
2018-09-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",369207.48
2018-09-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",369207.48
2018-09-01,"SE","INDIAROBA","FPM - CF art. 159",738414.93
2018-09-01,"SE","ITABAIANA","FPM - CF art. 159",1846037.29
2018-09-01,"SE","ITABAIANINHA","FPM - CF art. 159",1107622.39
2018-09-01,"SE","ITABI","FPM - CF art. 159",369207.48
2018-09-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",984553.24
2018-09-01,"SE","JAPARATUBA","FPM - CF art. 159",738414.93
2018-09-01,"SE","JAPOATA","FPM - CF art. 159",492276.64
2018-09-01,"SE","LAGARTO","FPM - CF art. 159",1969106.47
2018-09-01,"SE","LARANJEIRAS","FPM - CF art. 159",861484.09
2018-09-01,"SE","MACAMBIRA","FPM - CF art. 159",369207.48
2018-09-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",369207.48
2018-09-01,"SE","MALHADOR","FPM - CF art. 159",492276.64
2018-09-01,"SE","MARUIM","FPM - CF art. 159",738414.93
2018-09-01,"SE","MOITA BONITA","FPM - CF art. 159",492276.64
2018-09-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",615345.79
2018-09-01,"SE","MURIBECA","FPM - CF art. 159",369207.48
2018-09-01,"SE","NEOPOLIS","FPM - CF art. 159",738414.93
2018-09-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",369207.48
2018-09-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",984553.24
2018-09-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",861484.09
2018-09-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",369207.48
2018-09-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",3968880.81
2018-09-01,"SE","PACATUBA","FPM - CF art. 159",615345.79
2018-09-01,"SE","PEDRA MOLE","FPM - CF art. 159",369207.48
2018-09-01,"SE","PEDRINHAS","FPM - CF art. 159",369207.48
2018-09-01,"SE","PINHAO","FPM - CF art. 159",369207.48
2018-09-01,"SE","PIRAMBU","FPM - CF art. 159",369207.48
2018-09-01,"SE","POCO REDONDO","FPM - CF art. 159",984553.24
2018-09-01,"SE","POCO VERDE","FPM - CF art. 159",738414.93
2018-09-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",861484.09
2018-09-01,"SE","PROPRIA","FPM - CF art. 159",861484.09
2018-09-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",738414.93
2018-09-01,"SE","RIACHUELO","FPM - CF art. 159",492276.64
2018-09-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",738414.93
2018-09-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",492276.64
2018-09-01,"SE","SALGADO","FPM - CF art. 159",738414.93
2018-09-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",615345.79
2018-09-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",369207.48
2018-09-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",369207.48
2018-09-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",492276.64
2018-09-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",1722968.16
2018-09-01,"SE","SAO DOMINGOS","FPM - CF art. 159",492276.64
2018-09-01,"SE","SAO FRANCISCO","FPM - CF art. 159",369207.48
2018-09-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",369207.48
2018-09-01,"SE","SIMAO DIAS","FPM - CF art. 159",1107622.39
2018-09-01,"SE","SIRIRI","FPM - CF art. 159",369207.48
2018-09-01,"SE","TELHA","FPM - CF art. 159",369207.48
2018-09-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",1353760.7
2018-09-01,"SE","TOMAR DO GERU","FPM - CF art. 159",492276.64
2018-09-01,"SE","UMBAUBA","FPM - CF art. 159",861484.22
2018-10-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",419417.28
2018-10-01,"SE","AQUIDABA","FPM - CF art. 159",838834.57
2018-10-01,"SE","ARACAJU","FPM - CF art. 159",15613340.64
2018-10-01,"SE","ARAUA","FPM - CF art. 159",559223.04
2018-10-01,"SE","AREIA BRANCA","FPM - CF art. 159",838834.57
2018-10-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",978640.33
2018-10-01,"SE","BOQUIM","FPM - CF art. 159",978640.33
2018-10-01,"SE","BREJO GRANDE","FPM - CF art. 159",419417.28
2018-10-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",838834.57
2018-10-01,"SE","CANHOBA","FPM - CF art. 159",419417.28
2018-10-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",978640.33
2018-10-01,"SE","CAPELA","FPM - CF art. 159",1118446.09
2018-10-01,"SE","CARIRA","FPM - CF art. 159",838834.57
2018-10-01,"SE","CARMOPOLIS","FPM - CF art. 159",699028.81
2018-10-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",419417.28
2018-10-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",838834.57
2018-10-01,"SE","CUMBE","FPM - CF art. 159",419417.28
2018-10-01,"SE","DIVINA PASTORA","FPM - CF art. 159",419417.28
2018-10-01,"SE","ESTANCIA","FPM - CF art. 159",1677669.12
2018-10-01,"SE","FEIRA NOVA","FPM - CF art. 159",419417.28
2018-10-01,"SE","FREI PAULO","FPM - CF art. 159",699028.81
2018-10-01,"SE","GARARU","FPM - CF art. 159",559223.04
2018-10-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",419417.28
2018-10-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",419417.28
2018-10-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",419417.28
2018-10-01,"SE","INDIAROBA","FPM - CF art. 159",838834.57
2018-10-01,"SE","ITABAIANA","FPM - CF art. 159",2097086.4
2018-10-01,"SE","ITABAIANINHA","FPM - CF art. 159",1258251.83
2018-10-01,"SE","ITABI","FPM - CF art. 159",419417.28
2018-10-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1118446.09
2018-10-01,"SE","JAPARATUBA","FPM - CF art. 159",838834.57
2018-10-01,"SE","JAPOATA","FPM - CF art. 159",559223.04
2018-10-01,"SE","LAGARTO","FPM - CF art. 159",2236892.16
2018-10-01,"SE","LARANJEIRAS","FPM - CF art. 159",978640.33
2018-10-01,"SE","MACAMBIRA","FPM - CF art. 159",419417.28
2018-10-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",419417.28
2018-10-01,"SE","MALHADOR","FPM - CF art. 159",559223.04
2018-10-01,"SE","MARUIM","FPM - CF art. 159",838834.57
2018-10-01,"SE","MOITA BONITA","FPM - CF art. 159",559223.04
2018-10-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",699028.81
2018-10-01,"SE","MURIBECA","FPM - CF art. 159",419417.28
2018-10-01,"SE","NEOPOLIS","FPM - CF art. 159",838834.57
2018-10-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",419417.28
2018-10-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1118446.09
2018-10-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",978640.33
2018-10-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",419417.28
2018-10-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",4508622.79
2018-10-01,"SE","PACATUBA","FPM - CF art. 159",699028.81
2018-10-01,"SE","PEDRA MOLE","FPM - CF art. 159",419417.28
2018-10-01,"SE","PEDRINHAS","FPM - CF art. 159",419417.28
2018-10-01,"SE","PINHAO","FPM - CF art. 159",419417.28
2018-10-01,"SE","PIRAMBU","FPM - CF art. 159",419417.28
2018-10-01,"SE","POCO REDONDO","FPM - CF art. 159",1118446.09
2018-10-01,"SE","POCO VERDE","FPM - CF art. 159",838834.57
