"Mês","Município","Item transferência","Transferência","1º Decêndio","2º Decêndio","3º Decêndio","Valor total"
2023-04-01,"Aquidabã","IPVA","FUNDEB",59064.03,116816.22,17817.24,193697.49
2023-04-01,"Aquidabã","ITCMD","FUNDEB",576.93,1655.68,1867.71,4100.32
2023-04-01,"Aquidabã","ICMS","FUNDEB",97595.22,491943.97,118613.84,708153.03
2023-04-01,"Aquidabã","DEDU","FUNDEB",222295.01,57081.62,180243.58,459620.21
2023-04-01,"Aquidabã","FPE","FUNDEB",491792.02,126873.68,394777.9,1013443.6
2023-04-01,"Aquidabã","ANP","Royalties",0,0,252.24,252.24
2023-04-01,"Aquidabã","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Aquidabã","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,246.04,246.04
2023-04-01,"Aquidabã","COUN VAAT","FUNDEB",0,0,94488.04,94488.04
2023-04-01,"Aquidabã","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-8998.82,-8998.82
2023-04-01,"Aracaju","FPM","FPM",16816367.48,4317451.89,13637112.61,34770931.98
2023-04-01,"Aracaju","ITR","ITR",2455.16,1438.97,0,3894.13
2023-04-01,"Aracaju","FPM","FUNDEB",1437023.01,368942.77,1165343.5,2971309.28
2023-04-01,"Aracaju","IPI-EXP","FUNDEB",2218.54,349.74,436.73,3005.01
2023-04-01,"Aracaju","ITR","FUNDEB",603.71,57.03,141.74,802.48
2023-04-01,"Aracaju","IPVA","FUNDEB",446524.9,883132.32,134698.62,1464355.84
2023-04-01,"Aracaju","ITCMD","FUNDEB",4361.56,12516.98,14119.89,30998.43
2023-04-01,"Aracaju","ICMS","FUNDEB",737821.31,3719103.66,896722.4,5353647.37
2023-04-01,"Aracaju","DEDU","FUNDEB",4204705.65,1079722.7,3409278.15,8693706.5
2023-04-01,"Aracaju","FPE","FUNDEB",3717954.91,959166.9,2984526.74,7661648.55
2023-04-01,"Aracaju","ANP","Royalties",0,0,180622.13,180622.13
2023-04-01,"Aracaju","FEP","Royalties",0,0,865388.17,865388.17
2023-04-01,"Aracaju","CFEM","Royalties",0,305.41,0,305.41
2023-04-01,"Aracaju","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,37789.01,37789.01
2023-04-01,"Aracaju","COUN VAAR","FUNDEB",0,0,157764.35,157764.35
2023-04-01,"Arauá","FPM","FPM",592704.62,152171.6,480649.55,1225525.77
2023-04-01,"Arauá","ITR","ITR",72.11,0,71.42,143.53
2023-04-01,"Arauá","FPM","FUNDEB",98289.92,25235.05,79707.5,203232.47
2023-04-01,"Arauá","IPI-EXP","FUNDEB",151.74,23.92,29.87,205.53
2023-04-01,"Arauá","ITR","FUNDEB",41.29,3.9,9.69,54.88
2023-04-01,"Arauá","IPVA","FUNDEB",30541.54,60404.74,9213.15,100159.43
2023-04-01,"Arauá","ITCMD","FUNDEB",298.32,856.14,965.78,2120.24
2023-04-01,"Arauá","ICMS","FUNDEB",50465.71,254380.33,61334.28,366180.32
2023-04-01,"Arauá","DEDU","FUNDEB",148194.16,38042.9,120180.23,306417.29
2023-04-01,"Arauá","FPE","FUNDEB",254301.75,65605.37,204136.52,524043.64
2023-04-01,"Arauá","ANP","Royalties",0,0,203.73,203.73
2023-04-01,"Arauá","FEP","Royalties",0,0,29974.65,29974.65
2023-04-01,"Arauá","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,85.65,85.65
2023-04-01,"Arauá","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-5123.72,-5123.72
2023-04-01,"Areia Branca","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Areia Branca","FPM","FUNDEB",173272.22,44486.09,140513.87,358272.18
2023-04-01,"Areia Branca","IPI-EXP","FUNDEB",267.51,42.17,52.66,362.34
2023-04-01,"Areia Branca","ITR","FUNDEB",72.79,6.88,17.09,96.76
2023-04-01,"Areia Branca","IPVA","FUNDEB",53840.73,106485.63,16241.58,176567.94
2023-04-01,"Areia Branca","ITCMD","FUNDEB",525.91,1509.27,1702.54,3737.72
2023-04-01,"Areia Branca","ICMS","FUNDEB",88964.43,448439.13,108124.28,645527.84
2023-04-01,"Areia Branca","DEDU","FUNDEB",222264.22,57064.34,180243.58,459572.14
2023-04-01,"Areia Branca","FPE","FUNDEB",448300.62,115653.67,359865.9,923820.19
2023-04-01,"Areia Branca","ANP","Royalties",0,0,620109.75,620109.75
2023-04-01,"Areia Branca","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Areia Branca","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,334.75,334.75
2023-04-01,"Areia Branca","COUN VAAT","FUNDEB",0,0,295536.74,295536.74
2023-04-01,"Areia Branca","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-7539.51,-7539.51
2023-04-01,"Barra dos Coqueiros","FPM","FPM",1185409.22,304343.21,961299.1,2451051.53
2023-04-01,"Barra dos Coqueiros","ITR","ITR",76.96,0,5.51,82.47
2023-04-01,"Barra dos Coqueiros","FPM","FUNDEB",197061.38,50593.74,159805.51,407460.63
2023-04-01,"Barra dos Coqueiros","IPI-EXP","FUNDEB",304.23,47.96,59.89,412.08
2023-04-01,"Barra dos Coqueiros","ITR","FUNDEB",82.79,7.82,19.44,110.05
2023-04-01,"Barra dos Coqueiros","IPVA","FUNDEB",61232.71,121105.42,18471.45,200809.58
2023-04-01,"Barra dos Coqueiros","ITCMD","FUNDEB",598.11,1716.47,1936.28,4250.86
2023-04-01,"Barra dos Coqueiros","ICMS","FUNDEB",101178.68,510006.93,122969.05,734154.66
2023-04-01,"Barra dos Coqueiros","DEDU","FUNDEB",296371.53,76085.8,240326.14,612783.47
2023-04-01,"Barra dos Coqueiros","FPE","FUNDEB",509849.4,131532.17,409273.17,1050654.74
2023-04-01,"Barra dos Coqueiros","ANP","Royalties",0,0,662524.82,662524.82
2023-04-01,"Barra dos Coqueiros","FEP","Royalties",0,0,59949.29,59949.29
2023-04-01,"Barra dos Coqueiros","CFEM","Royalties",0,23546.9,0,23546.9
2023-04-01,"Barra dos Coqueiros","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,6348.55,6348.55
2023-04-01,"Barra dos Coqueiros","COUN VAAR","FUNDEB",0,0,23331.44,23331.44
2023-04-01,"Boquim","FPM","FPM",1037233.07,266300.31,841136.72,2144670.1
2023-04-01,"Boquim","ITR","ITR",31.91,0,240.7,272.61
2023-04-01,"Boquim","FPM","FUNDEB",166379.85,42716.54,134924.54,344020.93
2023-04-01,"Boquim","IPI-EXP","FUNDEB",256.86,40.49,50.57,347.92
2023-04-01,"Boquim","ITR","FUNDEB",69.9,6.6,16.41,92.91
2023-04-01,"Boquim","IPVA","FUNDEB",51699.07,102249.88,15595.53,169544.48
2023-04-01,"Boquim","ITCMD","FUNDEB",504.99,1449.23,1634.81,3589.03
2023-04-01,"Boquim","ICMS","FUNDEB",85425.64,430601.27,103823.35,619850.26
2023-04-01,"Boquim","DEDU","FUNDEB",259316.23,66575.07,210344.34,536235.64
2023-04-01,"Boquim","FPE","FUNDEB",430468.27,111053.23,345551.27,887072.77
2023-04-01,"Boquim","ANP","Royalties",0,0,261.94,261.94
2023-04-01,"Boquim","FEP","Royalties",0,0,52455.63,52455.63
2023-04-01,"Boquim","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,332.25,332.25
2023-04-01,"Boquim","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-7883.12,-7883.12
2023-04-01,"Brejo Grande","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Brejo Grande","ITR","ITR",10.1,0,0,10.1
2023-04-01,"Brejo Grande","FPM","FUNDEB",86301.99,22157.26,69985.98,178445.23
2023-04-01,"Brejo Grande","IPI-EXP","FUNDEB",133.24,21,26.23,180.47
2023-04-01,"Brejo Grande","ITR","FUNDEB",36.26,3.42,8.51,48.19
2023-04-01,"Brejo Grande","IPVA","FUNDEB",26816.54,53037.48,8089.47,87943.49
2023-04-01,"Brejo Grande","ITCMD","FUNDEB",261.94,751.72,847.99,1861.65
2023-04-01,"Brejo Grande","ICMS","FUNDEB",44310.67,223354.85,53853.65,321519.17
2023-04-01,"Brejo Grande","DEDU","FUNDEB",111134.62,28532.17,90121.78,229788.57
2023-04-01,"Brejo Grande","FPE","FUNDEB",223285.86,57603.82,179239.03,460128.71
2023-04-01,"Brejo Grande","ANP","Royalties",0,0,638116.22,638116.22
2023-04-01,"Brejo Grande","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Brejo Grande","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,154.97,154.97
2023-04-01,"Brejo Grande","COUN VAAT","FUNDEB",0,0,53864.94,53864.94
2023-04-01,"Brejo Grande","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-4209.23,-4209.23
2023-04-01,"Campo do Brito","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Campo do Brito","ITR","ITR",1283.35,38.61,0,1321.96
2023-04-01,"Campo do Brito","FPM","FUNDEB",97297.1,24980.16,78902.4,201179.66
2023-04-01,"Campo do Brito","IPI-EXP","FUNDEB",150.21,23.68,29.57,203.46
2023-04-01,"Campo do Brito","ITR","FUNDEB",40.88,3.86,9.6,54.34
2023-04-01,"Campo do Brito","IPVA","FUNDEB",30233.04,59794.6,9120.09,99147.73
2023-04-01,"Campo do Brito","ITCMD","FUNDEB",295.31,847.5,956.02,2098.83
2023-04-01,"Campo do Brito","ICMS","FUNDEB",49955.97,251810.88,60714.75,362481.6
2023-04-01,"Campo do Brito","DEDU","FUNDEB",222585.05,57073.99,180243.58,459902.62
2023-04-01,"Campo do Brito","FPE","FUNDEB",251733.1,64942.71,202074.58,518750.39
2023-04-01,"Campo do Brito","ANP","Royalties",0,0,232.83,232.83
2023-04-01,"Campo do Brito","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Campo do Brito","CFEM","Royalties",0,20764.2,0,20764.2
2023-04-01,"Campo do Brito","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,178.68,178.68
2023-04-01,"Campo do Brito","COUN VAAR","FUNDEB",0,0,8362.06,8362.06
2023-04-01,"Campo do Brito","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-4904.6,-4904.6
2023-04-01,"Canhoba","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Canhoba","ITR","ITR",64.08,0,44.99,109.07
2023-04-01,"Canhoba","FPM","FUNDEB",41733.92,10714.81,33843.82,86292.55
2023-04-01,"Canhoba","IPI-EXP","FUNDEB",64.43,10.16,12.68,87.27
2023-04-01,"Canhoba","ITR","FUNDEB",17.53,1.66,4.12,23.31
2023-04-01,"Canhoba","IPVA","FUNDEB",12967.94,25647.86,3911.91,42527.71
2023-04-01,"Canhoba","ITCMD","FUNDEB",126.67,363.52,410.07,900.26
2023-04-01,"Canhoba","ICMS","FUNDEB",21427.75,108009.93,26042.54,155480.22
2023-04-01,"Canhoba","DEDU","FUNDEB",111148.11,28532.17,90133.02,229813.3
2023-04-01,"Canhoba","FPE","FUNDEB",107976.57,27856.05,86676.4,222509.02
2023-04-01,"Canhoba","ANP","Royalties",0,0,194.03,194.03
2023-04-01,"Canhoba","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Canhoba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,29.11,29.11
2023-04-01,"Canhoba","COUN VAAT","FUNDEB",0,0,51815.16,51815.16
2023-04-01,"Canhoba","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-1824.98,-1824.98
2023-04-01,"Canindé de São Francisco","FPM","FPM",1185409.22,304343.21,961299.1,2451051.53
2023-04-01,"Canindé de São Francisco","ITR","ITR",0,22.12,39.58,61.7
2023-04-01,"Canindé de São Francisco","FPM","FUNDEB",310593.41,79742.07,251873.5,642208.98
2023-04-01,"Canindé de São Francisco","IPI-EXP","FUNDEB",479.51,75.59,94.39,649.49
2023-04-01,"Canindé de São Francisco","ITR","FUNDEB",130.48,12.33,30.63,173.44
2023-04-01,"Canindé de São Francisco","IPVA","FUNDEB",96510.42,190877.3,29113.31,316501.03
2023-04-01,"Canindé de São Francisco","ITCMD","FUNDEB",942.69,2705.38,3051.83,6699.9
2023-04-01,"Canindé de São Francisco","ICMS","FUNDEB",159470.26,803834.79,193814.62,1157119.67
2023-04-01,"Canindé de São Francisco","DEDU","FUNDEB",296352.29,76091.32,240334.66,612778.27
2023-04-01,"Canindé de São Francisco","FPE","FUNDEB",803586.5,207311.17,645065.76,1655963.43
2023-04-01,"Canindé de São Francisco","ANP","Royalties",0,0,261.94,261.94
2023-04-01,"Canindé de São Francisco","FEP","Royalties",0,0,59949.29,59949.29
2023-04-01,"Canindé de São Francisco","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,8826.34,8826.34
2023-04-01,"Canindé de São Francisco","COUN VAAT","FUNDEB",0,0,273854.14,273854.14
2023-04-01,"Canindé de São Francisco","COUN VAAR","FUNDEB",0,0,53452.46,53452.46
2023-04-01,"Capela","FPM","FPM",1185409.22,304343.21,961299.1,2451051.53
2023-04-01,"Capela","ITR","ITR",46.86,22.8,164.85,234.51
2023-04-01,"Capela","FPM","FUNDEB",288728.34,74128.42,234142.18,596998.94
2023-04-01,"Capela","IPI-EXP","FUNDEB",445.75,70.27,87.75,603.77
2023-04-01,"Capela","ITR","FUNDEB",121.3,11.46,28.48,161.24
2023-04-01,"Capela","IPVA","FUNDEB",89716.31,177439.98,27063.8,294220.09
2023-04-01,"Capela","ITCMD","FUNDEB",876.33,2514.93,2836.98,6228.24
2023-04-01,"Capela","ICMS","FUNDEB",148243.92,747246.66,180170.51,1075661.09
2023-04-01,"Capela","DEDU","FUNDEB",296364,76091.49,240365.98,612821.47
2023-04-01,"Capela","FPE","FUNDEB",747015.85,192716.93,599654.6,1539387.38
2023-04-01,"Capela","ANP","Royalties",0,0,632527.39,632527.39
2023-04-01,"Capela","FEP","Royalties",0,0,59949.29,59949.29
2023-04-01,"Capela","CFEM","Royalties",0,44513.34,0,44513.34
2023-04-01,"Capela","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,888.03,888.03
2023-04-01,"Capela","COUN VAAT","FUNDEB",0,0,669948.75,669948.75
2023-04-01,"Capela","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-13861.07,-13861.07
2023-04-01,"Carira","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Carira","ITR","ITR",109.96,128.37,0,238.33
2023-04-01,"Carira","FPM","FUNDEB",180228.23,46271.98,146154.79,372655
2023-04-01,"Carira","IPI-EXP","FUNDEB",278.24,43.86,54.77,376.87
2023-04-01,"Carira","ITR","FUNDEB",75.72,7.15,17.78,100.65
2023-04-01,"Carira","IPVA","FUNDEB",56002.16,110760.49,16893.6,183656.25
2023-04-01,"Carira","ITCMD","FUNDEB",547.02,1569.86,1770.89,3887.77
2023-04-01,"Carira","ICMS","FUNDEB",92535.91,466441.7,112464.93,671442.54
2023-04-01,"Carira","DEDU","FUNDEB",222291.71,57096.43,180243.58,459631.72
2023-04-01,"Carira","FPE","FUNDEB",466297.63,120296.58,374312.7,960906.91
2023-04-01,"Carira","ANP","Royalties",0,0,252.24,252.24
2023-04-01,"Carira","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Carira","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,536.3,536.3
2023-04-01,"Carira","COUN VAAT","FUNDEB",0,0,40666.14,40666.14
2023-04-01,"Carmópolis","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Carmópolis","FPM","FUNDEB",117793.88,30242.53,95524.11,243560.52
2023-04-01,"Carmópolis","IPI-EXP","FUNDEB",181.86,28.67,35.8,246.33
2023-04-01,"Carmópolis","ITR","FUNDEB",49.49,4.67,11.62,65.78
2023-04-01,"Carmópolis","IPVA","FUNDEB",36601.99,72391.04,11041.35,120034.38
2023-04-01,"Carmópolis","ITCMD","FUNDEB",357.52,1026.03,1157.42,2540.97
2023-04-01,"Carmópolis","ICMS","FUNDEB",60479.78,304857.79,73505.03,438842.6
2023-04-01,"Carmópolis","DEDU","FUNDEB",222264.22,57064.34,180243.58,459572.14
2023-04-01,"Carmópolis","FPE","FUNDEB",304763.63,78623.65,244643.96,628031.24
2023-04-01,"Carmópolis","ANP","Royalties",0,0,249857.11,249857.11
2023-04-01,"Carmópolis","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Carmópolis","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,854.36,854.36
2023-04-01,"Cedro de São João","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Cedro de São João","ITR","ITR",97.24,27.82,23.22,148.28
2023-04-01,"Cedro de São João","FPM","FUNDEB",46835.83,12024.68,37981.18,96841.69
2023-04-01,"Cedro de São João","IPI-EXP","FUNDEB",72.31,11.4,14.23,97.94
2023-04-01,"Cedro de São João","ITR","FUNDEB",19.68,1.86,4.62,26.16
2023-04-01,"Cedro de São João","IPVA","FUNDEB",14553.26,28783.28,4390.13,47726.67
2023-04-01,"Cedro de São João","ITCMD","FUNDEB",142.15,407.96,460.2,1010.31
2023-04-01,"Cedro de São João","ICMS","FUNDEB",24047.27,121214.01,29226.21,174487.49
2023-04-01,"Cedro de São João","DEDU","FUNDEB",111156.41,28539.12,90127.58,229823.11
2023-04-01,"Cedro de São João","FPE","FUNDEB",121176.57,31261.42,97272.48,249710.47
2023-04-01,"Cedro de São João","ANP","Royalties",0,0,194.03,194.03
2023-04-01,"Cedro de São João","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Cedro de São João","CFEM","Royalties",0,3025.43,0,3025.43
2023-04-01,"Cedro de São João","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,58.49,58.49
2023-04-01,"Cedro de São João","COUN VAAT","FUNDEB",0,0,86580.23,86580.23
2023-04-01,"Cedro de São João","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-2100.98,-2100.98
2023-04-01,"Cristinápolis","FPM","FPM",889056.91,228257.42,720974.32,1838288.65
2023-04-01,"Cristinápolis","ITR","ITR",28.07,22.44,8,58.51
2023-04-01,"Cristinápolis","FPM","FUNDEB",186868.15,47976.71,151539.39,386384.25
2023-04-01,"Cristinápolis","IPI-EXP","FUNDEB",288.5,45.48,56.79,390.77
2023-04-01,"Cristinápolis","ITR","FUNDEB",78.51,7.42,18.43,104.36
2023-04-01,"Cristinápolis","IPVA","FUNDEB",58065.38,114841.1,17515.99,190422.47
2023-04-01,"Cristinápolis","ITCMD","FUNDEB",567.17,1627.69,1836.13,4030.99
2023-04-01,"Cristinápolis","ICMS","FUNDEB",95945.09,483626.23,116608.33,696179.65
2023-04-01,"Cristinápolis","DEDU","FUNDEB",222271.23,57069.94,180245.58,459586.75
2023-04-01,"Cristinápolis","FPE","FUNDEB",483476.84,124728.51,388103.03,996308.38
2023-04-01,"Cristinápolis","ANP","Royalties",0,0,232.83,232.83
2023-04-01,"Cristinápolis","FEP","Royalties",0,0,44961.97,44961.97
2023-04-01,"Cristinápolis","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,515.5,515.5
2023-04-01,"Cristinápolis","COUN VAAT","FUNDEB",0,0,378302.18,378302.18
2023-04-01,"Cristinápolis","COUN VAAR","FUNDEB",0,0,15907.82,15907.82
2023-04-01,"Cristinápolis","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-8593.55,-8593.55
2023-04-01,"Cumbe","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Cumbe","ITR","ITR",0,423.93,116.69,540.62
2023-04-01,"Cumbe","FPM","FUNDEB",22719.98,5833.16,18424.6,46977.74
2023-04-01,"Cumbe","IPI-EXP","FUNDEB",35.08,5.53,6.9,47.51
2023-04-01,"Cumbe","ITR","FUNDEB",9.54,0.9,2.24,12.68
2023-04-01,"Cumbe","IPVA","FUNDEB",7059.76,13962.72,2129.65,23152.13
2023-04-01,"Cumbe","ITCMD","FUNDEB",68.96,197.9,223.24,490.1
2023-04-01,"Cumbe","ICMS","FUNDEB",11665.29,58800.7,14177.59,84643.58
2023-04-01,"Cumbe","DEDU","FUNDEB",111132.1,28638.15,90150.95,229921.2
2023-04-01,"Cumbe","FPE","FUNDEB",58782.55,15164.86,47186.72,121134.13
2023-04-01,"Cumbe","ANP","Royalties",0,0,194.03,194.03
2023-04-01,"Cumbe","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Cumbe","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,57.61,57.61
2023-04-01,"Divina Pastora","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Divina Pastora","FPM","FUNDEB",59364.7,15241.35,48141.38,122747.43
2023-04-01,"Divina Pastora","IPI-EXP","FUNDEB",91.65,14.45,18.04,124.14
2023-04-01,"Divina Pastora","ITR","FUNDEB",24.94,2.36,5.86,33.16
2023-04-01,"Divina Pastora","IPVA","FUNDEB",18446.34,36482.98,5564.52,60493.84
2023-04-01,"Divina Pastora","ITCMD","FUNDEB",180.18,517.09,583.31,1280.58
2023-04-01,"Divina Pastora","ICMS","FUNDEB",30480.06,153639.5,37044.4,221163.96
2023-04-01,"Divina Pastora","DEDU","FUNDEB",111132.1,28532.17,90121.78,229786.05
2023-04-01,"Divina Pastora","FPE","FUNDEB",153592.04,39624.04,123293.47,316509.55
2023-04-01,"Divina Pastora","ANP","Royalties",0,0,761893.1,761893.1
2023-04-01,"Divina Pastora","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Divina Pastora","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,180.93,180.93
2023-04-01,"Estância","FPM","FPM",1778113.82,456514.81,1441948.65,3676577.28
2023-04-01,"Estância","ITR","ITR",2464.81,139.52,220.32,2824.65
2023-04-01,"Estância","FPM","FUNDEB",441766.83,113419.67,358247.64,913434.14
2023-04-01,"Estância","IPI-EXP","FUNDEB",682.02,107.52,134.26,923.8
2023-04-01,"Estância","ITR","FUNDEB",185.59,17.53,43.57,246.69
2023-04-01,"Estância","IPVA","FUNDEB",137269.82,271490.83,41408.79,450169.44
2023-04-01,"Estância","ITCMD","FUNDEB",1340.82,3847.95,4340.71,9529.48
2023-04-01,"Estância","ICMS","FUNDEB",226819.6,1143319.66,275668.67,1645807.93
2023-04-01,"Estância","DEDU","FUNDEB",445144.65,114163.58,360542.24,919850.47
2023-04-01,"Estância","FPE","FUNDEB",1142966.52,294865.24,917497.45,2355329.21
2023-04-01,"Estância","ANP","Royalties",0,6538.04,613540.11,620078.15
2023-04-01,"Estância","FEP","Royalties",0,0,89923.94,89923.94
2023-04-01,"Estância","CFEM","Royalties",0,18635.85,0,18635.85
2023-04-01,"Estância","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,5038.96,5038.96
2023-04-01,"Feira Nova","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"Feira Nova","ITR","ITR",37.88,0,0,37.88
2023-04-01,"Feira Nova","FPM","FUNDEB",38063.93,9772.57,30867.66,78704.16
2023-04-01,"Feira Nova","IPI-EXP","FUNDEB",58.76,9.26,11.57,79.59
2023-04-01,"Feira Nova","ITR","FUNDEB",15.99,1.51,3.75,21.25
2023-04-01,"Feira Nova","IPVA","FUNDEB",11827.57,23392.45,3567.9,38787.92
2023-04-01,"Feira Nova","ITCMD","FUNDEB",115.53,331.55,374.01,821.09
2023-04-01,"Feira Nova","ICMS","FUNDEB",19543.44,98511.78,23752.42,141807.64
2023-04-01,"Feira Nova","DEDU","FUNDEB",111141.56,28532.17,90121.78,229795.51
2023-04-01,"Feira Nova","FPE","FUNDEB",98481.35,25406.45,79054.27,202942.07
2023-04-01,"Feira Nova","ANP","Royalties",0,0,194.03,194.03
2023-04-01,"Feira Nova","FEP","Royalties",0,0,22480.99,22480.99
2023-04-01,"Feira Nova","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,156.26,156.26
2023-04-01,"Frei Paulo","FPM","FPM",740880.76,190214.52,600811.95,1531907.23
2023-04-01,"Frei Paulo","ITR","ITR",63.21,35.81,166.71,265.73
2023-04-01,"Frei Paulo","FPM","FUNDEB",101715.94,26114.66,82485.81,210316.41
2023-04-01,"Frei Paulo","IPI-EXP","FUNDEB",157.03,24.76,30.91,212.7
2023-04-01,"Frei Paulo","ITR","FUNDEB",42.73,4.04,10.03,56.8
2023-04-01,"Frei Paulo","IPVA","FUNDEB",31606.11,62510.23,9534.29,103650.63
2023-04-01,"Frei Paulo","ITCMD","FUNDEB",308.72,885.98,999.44,2194.14
2023-04-01,"Frei Paulo","ICMS","FUNDEB",52224.77,263247.09,63472.17,378944.03
2023-04-01,"Frei Paulo","DEDU","FUNDEB",185235.98,47562.56,150244.64,383043.18
2023-04-01,"Frei Paulo","FPE","FUNDEB",263165.78,67892.14,211251.98,542309.9
2023-04-01,"Frei Paulo","ANP","Royalties",0,0,213.43,213.43
2023-04-01,"Frei Paulo","FEP","Royalties",0,0,37468.31,37468.31
2023-04-01,"Frei Paulo","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,717.87,717.87
2023-04-01,"Frei Paulo","COUN VAAT","FUNDEB",0,0,110410.13,110410.13
2023-04-01,"Gararu","FPM","FPM",592704.62,152171.6,480649.55,1225525.77
2023-04-01,"Gararu","ITR","ITR",149.39,0,85.63,235.02
2023-04-01,"Gararu","FPM","FUNDEB",74738.36,19188.41,60608.53,154535.3
2023-04-01,"Gararu","IPI-EXP","FUNDEB",115.38,18.19,22.71,156.28
2023-04-01,"Gararu","ITR","FUNDEB",31.4,2.97,7.37,41.74
2023-04-01,"Gararu","IPVA","FUNDEB",23223.38,45930.96,7005.56,76159.9
2023-04-01,"Gararu","ITCMD","FUNDEB",226.84,650.99,734.36,1612.19
2023-04-01,"Gararu","ICMS","FUNDEB",38373.46,193427.43,46637.77,278438.66
2023-04-01,"Gararu","DEDU","FUNDEB",148213.48,38042.9,120183.78,306440.16
2023-04-01,"Gararu","FPE","FUNDEB",193367.68,49885.46,155222.71,398475.85
2023-04-01,"Gararu","ANP","Royalties",0,0,203.73,203.73
2023-04-01,"Gararu","FEP","Royalties",0,0,29974.65,29974.65
2023-04-01,"Gararu","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,99.45,99.45
2023-04-01,"Gararu","AJUSTE FUNDEB VAAT","AJUSTE FUNDEB",0,0,-3769.14,-3769.14
2023-04-01,"General Maynard","FPM","FPM",444528.47,114128.71,360487.18,919144.36
2023-04-01,"General Maynard","ITR","ITR",33.92,0,0,33.92
2023-04-01,"General Maynard","FPM","FUNDEB",22732.72,5836.42,18434.93,47004.07
2023-04-01,"General Maynard","IPI-EXP","FUNDEB",35.1,5.53,6.91,47.54
2023-04-01,"General Maynard","ITR","FUNDEB",9.55,0.9,2.24,12.69
